Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,,Dew Point Norm,Solar Zenith Angle Norm,Surface Albedo,Wind Speed Norm,Relative Humidity Norm,Temperature Norm,Pressure,Pressure Cat
2014,4,27,12,91,617.8,91,177,521,433,Super-Cooled Water,,0.558139535,0.336777778,0.117,0.027522936,0.9459,0.490196078,1000,1000
2014,4,27,13,87,578.96,87,207,623,610,Super-Cooled Water,,0.558139535,0.276777778,0.117,0.04587156,0.9433,0.490196078,1000,1000
2014,4,27,14,289,24,307,221,697,755,Super-Cooled Water,,0.534883721,0.221833333,0.117,0.100917431,0.8697,0.509803922,1000,1000
2014,4,27,15,173,4,177,226,741,854,Super-Cooled Water,,0.534883721,0.178333333,0.117,0.146788991,0.8598,0.509803922,1000,1000
2014,4,27,16,192,7,198,216,775,899,Super-Cooled Water,,0.534883721,0.157055556,0.117,0.165137615,0.8525,0.509803922,1000,1000
2014,4,27,17,158,3,161,196,796,885,Super-Cooled Water,,0.534883721,0.167055556,0.117,0.165137615,0.7897,0.529411765,1010,1010
2014,4,27,18,135,427,135,171,800,813,Super-Cooled Water,,0.534883721,0.203722222,0.117,0.137614679,0.7855,0.529411765,1010,1010
2014,4,27,19,183,4,185,147,776,687,Super-Cooled Water,,0.534883721,0.255333333,0.117,0.119266055,0.788,0.529411765,1010,1010
2014,4,27,20,216,35,236,121,725,522,Super-Cooled Water,,0.534883721,0.313888889,0.117,0.100917431,0.7978,0.529411765,1010,1010
2014,4,27,21,151,213,232,95,615,331,Super-Cooled Water,,0.558139535,0.375166667,0.117,0.091743119,0.8162,0.529411765,1010,1010
2014,4,27,22,58,427,143,58,427,143,Clear,,0.558139535,0.436722222,0.117,0.091743119,0.9289,0.509803922,1010,1010
2014,4,27,23,0,0,0,0,0,0,Probably Clear,,0.558139535,0.496666667,0.117,0.110091743,0.9838,0.490196078,1010,1010
2014,4,28,0,0,0,0,0,0,0,Fog,,0.558139535,0.553111111,0.117,0.146788991,0.9711,0.490196078,1010,1010
2014,4,28,1,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.603777778,0.117,0.19266055,0.9791,0.490196078,1010,1010
2014,4,28,2,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.645555556,0.117,0.220183486,0.9718,0.490196078,1010,1010
2014,4,28,3,0,0,0,0,0,0,Clear,,0.558139535,0.674611111,0.117,0.256880734,0.9475,0.490196078,1010,1010
2014,4,28,4,0,0,0,0,0,0,Clear,,0.534883721,0.687166667,0.117,0.293577982,0.9832,0.470588235,1010,1010
2014,4,28,5,0,0,0,0,0,0,Clear,,0.534883721,0.681166667,0.117,0.311926606,0.9547,0.470588235,1010,1010
2014,4,28,6,0,0,0,0,0,0,Clear,,0.534883721,0.657666667,0.117,0.302752294,1,0.450980392,1010,1010
2014,4,28,7,0,0,0,0,0,0,Clear,,0.511627907,0.62,0.117,0.293577982,0.993,0.450980392,1010,1010
2014,4,28,8,0,0,0,0,0,0,Clear,,0.511627907,0.572111111,0.117,0.28440367,0.9818,0.450980392,1010,1010
2014,4,28,9,0,0,0,0,0,0,Super-Cooled Water,,0.511627907,0.517388889,0.117,0.275229358,0.9723,0.450980392,1010,1010
2014,4,28,10,40,360,87,40,360,87,Clear,,0.511627907,0.458444444,0.117,0.266055046,0.9723,0.450980392,1010,1010
2014,4,28,11,115,259,198,69,645,273,Super-Cooled Water,,0.511627907,0.397166667,0.117,0.266055046,0.8595,0.490196078,1010,1010
2014,4,28,12,84,783,472,84,783,472,Clear,,0.511627907,0.335444444,0.117,0.275229358,0.7984,0.509803922,1010,1010
2014,4,28,13,94,861,653,94,861,653,Probably Clear,,0.511627907,0.275388889,0.117,0.275229358,0.7231,0.529411765,1010,1010
2014,4,28,14,102,903,797,102,903,797,Clear,,0.511627907,0.220333333,0.117,0.247706422,0.6768,0.549019608,1010,1010
2014,4,28,15,404,288,649,109,920,891,Fog,,0.511627907,0.176666667,0.117,0.220183486,0.6474,0.568627451,1010,1010
2014,4,28,16,443,183,605,116,921,929,Super-Cooled Water,,0.534883721,0.155277778,0.117,0.211009174,0.6249,0.588235294,1010,1010
2014,4,28,17,432,190,598,117,912,909,Super-Cooled Water,,0.534883721,0.1655,0.117,0.201834862,0.6447,0.588235294,1010,1010
2014,4,28,18,359,58,406,114,890,831,Super-Cooled Water,,0.534883721,0.202388889,0.117,0.19266055,0.7087,0.568627451,1010,1010
2014,4,28,19,328,163,442,110,847,701,Super-Cooled Water,,0.558139535,0.254222222,0.117,0.19266055,0.7268,0.568627451,1010,1010
2014,4,28,20,159,453.92,159,99,783,533,Super-Cooled Water,,0.558139535,0.312888889,0.117,0.19266055,0.7933,0.549019608,1010,1010
2014,4,28,21,84,666,341,84,666,341,Probably Clear,,0.558139535,0.374222222,0.117,0.201834862,0.8601,0.529411765,1010,1010
2014,4,28,22,63,373.4285714,63,57,454,148,Super-Cooled Water,,0.558139535,0.435722222,0.117,0.201834862,0.9323,0.509803922,1010,1010
2014,4,28,23,0,0,0,0,0,0,Super-Cooled Water,,0.581395349,0.495611111,0.117,0.220183486,0.9373,0.509803922,1010,1010
2014,4,29,0,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.551944444,0.117,0.23853211,0.9951,0.490196078,1010,1010
2014,4,29,1,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.6025,0.117,0.256880734,0.9899,0.490196078,1010,1010
2014,4,29,2,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.644111111,0.117,0.293577982,0.9875,0.490196078,1010,1010
2014,4,29,3,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.673,0.117,0.348623853,0.9793,0.490196078,1010,1010
2014,4,29,4,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.685444444,0.117,0.376146789,0.9444,0.490196078,1010,1010
2014,4,29,5,0,0,0,0,0,0,Super-Cooled Water,,0.534883721,0.679444444,0.117,0.366972477,0.9693,0.470588235,1010,1010
2014,4,29,6,0,0,0,0,0,0,Super-Cooled Water,,0.534883721,0.656,0.117,0.348623853,0.9494,0.470588235,1020,>=1020
2014,4,29,7,0,0,0,0,0,0,Probably Clear,,0.534883721,0.618444444,0.117,0.339449541,0.9458,0.470588235,1020,>=1020
2014,4,29,8,0,0,0,0,0,0,Super-Cooled Water,,0.534883721,0.570666667,0.117,0.339449541,0.9419,0.470588235,1020,>=1020
2014,4,29,9,0,0,0,0,0,0,Probably Clear,,0.511627907,0.516055556,0.117,0.357798165,0.9289,0.470588235,1020,>=1020
2014,4,29,10,10,152.0625,10,53,223,83,Super-Cooled Water,,0.511627907,0.457111111,0.117,0.385321101,0.9118,0.470588235,1020,>=1020
2014,4,29,11,48,455.6818182,48,98,516,264,Super-Cooled Water,,0.511627907,0.395944444,0.117,0.403669725,0.8831,0.470588235,1020,>=1020
2014,4,29,12,93,617.8,93,123,677,460,Super-Cooled Water,,0.488372093,0.334222222,0.117,0.394495413,0.8025,0.490196078,1020,>=1020
2014,4,29,13,158,578.96,158,135,776,641,Super-Cooled Water,,0.488372093,0.274055556,0.117,0.366972477,0.7977,0.490196078,1020,>=1020
2014,4,29,14,158,1,159,141,836,788,Super-Cooled Water,,0.488372093,0.218888889,0.117,0.357798165,0.7962,0.490196078,1020,>=1020
2014,4,29,15,331,27,355,158,848,881,Super-Cooled Water,,0.488372093,0.175,0.117,0.339449541,0.7453,0.509803922,1020,>=1020
2014,4,29,16,310,19,327,163,855,921,Super-Cooled Water,,0.488372093,0.153555556,0.117,0.339449541,0.75,0.509803922,1020,>=1020
2014,4,29,17,227,9,236,164,849,903,Super-Cooled Water,,0.488372093,0.163888889,0.117,0.348623853,0.7556,0.509803922,1020,>=1020
2014,4,29,18,218,8,225,162,821,825,Super-Cooled Water,,0.511627907,0.201111111,0.117,0.348623853,0.7581,0.509803922,1020,>=1020
2014,4,29,19,291,44,322,152,778,697,Cirrus,,0.488372093,0.253111111,0.117,0.348623853,0.8081,0.490196078,1020,>=1020
2014,4,29,20,230,54,260,133,713,531,Cirrus,,0.488372093,0.311888889,0.117,0.339449541,0.7987,0.490196078,1020,>=1020
2014,4,29,21,35,519.6,35,107,600,340,Cirrus,,0.488372093,0.373222222,0.117,0.330275229,0.8432,0.470588235,1020,>=1020
2014,4,29,22,73,46,82,70,386,148,Cirrus,,0.488372093,0.434722222,0.117,0.311926606,0.8321,0.470588235,1020,>=1020
2014,4,29,23,0,0,0,0,0,0,Cirrus,,0.488372093,0.494555556,0.117,0.311926606,0.8887,0.450980392,1020,>=1020
2014,4,30,0,0,0,0,0,0,0,Cirrus,,0.488372093,0.550833333,0.117,0.302752294,0.8885,0.450980392,1020,>=1020
2014,4,30,1,0,0,0,0,0,0,Cirrus,,0.488372093,0.601166667,0.117,0.275229358,0.8996,0.450980392,1020,>=1020
2014,4,30,2,0,0,0,0,0,0,Cirrus,,0.488372093,0.642611111,0.117,0.256880734,0.9122,0.450980392,1020,>=1020
2014,4,30,3,0,0,0,0,0,0,Opaque Ice,,0.488372093,0.671388889,0.117,0.266055046,0.921,0.450980392,1020,>=1020
2014,4,30,4,0,0,0,0,0,0,Cirrus,,0.488372093,0.683722222,0.117,0.28440367,0.9253,0.450980392,1020,>=1020
2014,4,30,5,0,0,0,0,0,0,Cirrus,,0.488372093,0.677722222,0.117,0.293577982,0.9243,0.450980392,1020,>=1020
2014,4,30,6,0,0,0,0,0,0,Cirrus,,0.488372093,0.654333333,0.117,0.302752294,0.9267,0.450980392,1020,>=1020
2014,4,30,7,0,0,0,0,0,0,Super-Cooled Water,,0.511627907,0.616888889,0.117,0.302752294,0.9336,0.450980392,1020,>=1020
2014,4,30,8,0,0,0,0,0,0,Cirrus,,0.511627907,0.569222222,0.117,0.302752294,0.9405,0.450980392,1020,>=1020
2014,4,30,9,0,0,0,0,0,0,Cirrus,,0.511627907,0.514722222,0.117,0.293577982,0.948,0.450980392,1020,>=1020
2014,4,30,10,31,152.0625,31,54,215,83,Opaque Ice,,0.511627907,0.455888889,0.117,0.275229358,0.9613,0.450980392,1020,>=1020
2014,4,30,11,81,455.6818182,81,102,483,259,Opaque Ice,,0.511627907,0.394666667,0.117,0.256880734,0.909,0.470588235,1020,>=1020
2014,4,30,12,41,617.8,41,128,637,448,Opaque Ice,,0.511627907,0.332944444,0.117,0.256880734,0.9131,0.470588235,1020,>=1020
2014,4,30,13,275,51,308,147,722,620,Opaque Ice,,0.511627907,0.272777778,0.117,0.266055046,0.9082,0.470588235,1020,>=1020
2014,4,30,14,356,79,418,157,776,759,Opaque Ice,,0.511627907,0.217444444,0.117,0.266055046,0.8556,0.470588235,1020,>=1020
2014,4,30,15,407,87,482,163,806,852,Cirrus,,0.534883721,0.173388889,0.117,0.256880734,0.8705,0.490196078,1020,>=1020
2014,4,30,16,427,87,505,172,806,888,Cirrus,,0.534883721,0.151833333,0.117,0.247706422,0.8841,0.490196078,1020,>=1020
2014,4,30,17,283,15,297,183,779,864,Opaque Ice,,0.534883721,0.162333333,0.117,0.266055046,0.8983,0.490196078,1020,>=1020
2014,4,30,18,339,40,371,199,719,781,Cirrus,,0.534883721,0.199833333,0.117,0.28440367,0.9119,0.490196078,1020,>=1020
2014,4,30,19,303,57,344,192,659,655,Cirrus,,0.534883721,0.252,0.117,0.293577982,0.9237,0.490196078,1020,>=1020
2014,4,30,20,163,453.92,163,170,578,494,Opaque Ice,,0.558139535,0.310888889,0.117,0.302752294,0.9336,0.490196078,1020,>=1020
2014,4,30,21,79,519.6,79,138,445,312,Opaque Ice,,0.558139535,0.372277778,0.117,0.311926606,0.9421,0.490196078,1020,>=1020
2014,4,30,22,70,9,72,82,252,134,Opaque Ice,,0.534883721,0.433777778,0.117,0.321100917,1,0.470588235,1020,>=1020
2014,4,30,23,0,0,0,0,0,0,Opaque Ice,,0.534883721,0.4935,0.117,0.321100917,1,0.470588235,1020,>=1020
2014,5,1,0,0,0,0,0,0,0,Opaque Ice,,0.534883721,0.549666667,0.123,0.330275229,1,0.470588235,1020,>=1020
2014,5,1,1,0,0,0,0,0,0,Opaque Ice,,0.534883721,0.599888889,0.123,0.330275229,1,0.470588235,1020,>=1020
2014,5,1,2,0,0,0,0,0,0,Opaque Ice,,0.558139535,0.641166667,0.123,0.321100917,0.9785,0.490196078,1010,1010
2014,5,1,3,0,0,0,0,0,0,Opaque Ice,,0.558139535,0.669777778,0.123,0.321100917,0.9959,0.490196078,1010,1010
2014,5,1,4,0,0,0,0,0,0,Opaque Ice,,0.581395349,0.682055556,0.123,0.321100917,1,0.490196078,1010,1010
2014,5,1,5,0,0,0,0,0,0,Opaque Ice,,0.581395349,0.676,0.123,0.339449541,1,0.490196078,1010,1010
2014,5,1,6,0,0,0,0,0,0,Cirrus,,0.581395349,0.652722222,0.123,0.385321101,0.9929,0.509803922,1010,1010
2014,5,1,7,0,0,0,0,0,0,Opaque Ice,,0.604651163,0.615388889,0.123,0.394495413,1,0.509803922,1010,1010
2014,5,1,8,0,0,0,0,0,0,Super-Cooled Water,,0.627906977,0.567833333,0.123,0.366972477,1,0.529411765,1010,1010
2014,5,1,9,0,0,0,0,0,0,Cirrus,,0.627906977,0.513388889,0.123,0.348623853,1,0.529411765,1000,1000
2014,5,1,10,4,301.3,4,54,203,83,Super-Cooled Water,,0.651162791,0.454611111,0.123,0.339449541,1,0.549019608,1000,1000
2014,5,1,11,59,416.52,59,92,506,258,Super-Cooled Water,,0.651162791,0.3935,0.123,0.321100917,0.994,0.568627451,1000,1000
2014,5,1,12,41,562.2,41,109,674,449,Super-Cooled Water,,0.674418605,0.331722222,0.123,0.302752294,0.9949,0.588235294,1000,1000
2014,5,1,13,103,517.7307692,103,125,752,620,Water,,0.697674419,0.2715,0.123,0.311926606,0.9815,0.607843137,1000,1000
2014,5,1,14,233,11,242,141,788,755,Fog,,0.720930233,0.216055556,0.123,0.330275229,0.9567,0.62745098,1000,1000
2014,5,1,15,174,5,179,157,799,843,Water,,0.720930233,0.171833333,0.123,0.321100917,0.9319,0.647058824,1000,1000
2014,5,1,16,252,12,263,169,799,880,Super-Cooled Water,,0.744186047,0.150111111,0.123,0.293577982,0.8918,0.666666667,1000,1000
2014,5,1,17,331,24,353,152,819,869,Water,,0.744186047,0.160833333,0.123,0.256880734,0.898,0.666666667,1000,1000
2014,5,1,18,299,22,318,133,820,800,Water,,0.744186047,0.198555556,0.123,0.220183486,0.8937,0.666666667,1000,1000
2014,5,1,19,258,21,273,127,778,676,Water,,0.744186047,0.250944444,0.123,0.174311927,0.8982,0.666666667,1000,1000
2014,5,1,20,183,8,187,116,711,516,Water,,0.744186047,0.309888889,0.123,0.155963303,0.9772,0.647058824,1000,1000
2014,5,1,21,34,392.4583333,34,89,631,338,Water,,0.744186047,0.371333333,0.123,0.146788991,0.9885,0.647058824,1000,1000
2014,5,1,22,25,338.9545455,25,65,397,149,Super-Cooled Water,,0.744186047,0.432777778,0.123,0.146788991,1,0.62745098,1000,1000
2014,5,1,23,9,32,10,9,32,10,Probably Clear,,0.697674419,0.492444444,0.123,0.155963303,1,0.588235294,1000,1000
2014,5,2,0,0,0,0,0,0,0,Clear,,0.651162791,0.5485,0.123,0.155963303,1,0.568627451,1000,1000
2014,5,2,1,0,0,0,0,0,0,Clear,,0.651162791,0.598611111,0.123,0.137614679,1,0.568627451,1000,1000
2014,5,2,2,0,0,0,0,0,0,Clear,,0.651162791,0.639722222,0.123,0.128440367,1,0.549019608,1000,1000
2014,5,2,3,0,0,0,0,0,0,Clear,,0.651162791,0.668222222,0.123,0.128440367,1,0.549019608,1000,1000
2014,5,2,4,0,0,0,0,0,0,Clear,,0.651162791,0.680388889,0.123,0.128440367,1,0.549019608,1000,1000
2014,5,2,5,0,0,0,0,0,0,Probably Clear,,0.651162791,0.674333333,0.123,0.137614679,1,0.568627451,1000,1000
2014,5,2,6,0,0,0,0,0,0,Super-Cooled Water,,0.651162791,0.651111111,0.123,0.165137615,1,0.549019608,1000,1000
2014,5,2,7,0,0,0,0,0,0,Super-Cooled Water,,0.651162791,0.613888889,0.123,0.211009174,1,0.549019608,1000,1000
2014,5,2,8,0,0,0,0,0,0,Probably Clear,,0.627906977,0.566444444,0.123,0.23853211,1,0.529411765,1000,1000
2014,5,2,9,0,0,0,0,0,0,Super-Cooled Water,,0.604651163,0.512111111,0.123,0.201834862,0.9559,0.529411765,1000,1000
2014,5,2,10,13,301.3,13,49,319,96,Super-Cooled Water,,0.604651163,0.453388889,0.123,0.137614679,0.9645,0.529411765,1000,1000
2014,5,2,11,10,416.52,10,86,582,279,Super-Cooled Water,,0.604651163,0.392277778,0.123,0.100917431,0.926,0.549019608,1000,1000
2014,5,2,12,215,217,326,109,716,473,Super-Cooled Water,,0.627906977,0.330555556,0.123,0.091743119,0.8224,0.588235294,1000,1000
2014,5,2,13,198,7,203,125,795,651,Super-Cooled Water,,0.604651163,0.270222222,0.123,0.091743119,0.7196,0.607843137,1000,1000
2014,5,2,14,131,852,797,131,852,797,Clear,,0.581395349,0.214666667,0.123,0.082568807,0.6075,0.647058824,1000,1000
2014,5,2,15,119,909,901,119,909,901,Clear,,0.581395349,0.170222222,0.123,0.091743119,0.5644,0.666666667,1000,1000
2014,5,2,16,398,49,442,124,912,940,Super-Cooled Water,,0.581395349,0.148444444,0.123,0.110091743,0.567,0.666666667,1000,1000
2014,5,2,17,262,13,274,130,897,918,Super-Cooled Water,,0.581395349,0.159277778,0.123,0.137614679,0.5747,0.666666667,1000,1000
2014,5,2,18,200,7,206,141,852,835,Super-Cooled Water,,0.581395349,0.197277778,0.123,0.165137615,0.5872,0.666666667,1000,1000
2014,5,2,19,212.804878,385.25,483.0666667,149.0333333,774.5666667,719.4666667,Super-Cooled Water,,0.604651163,0.249888889,0.123,0.183486239,0.6041,0.666666667,1000,1000
2014,5,2,20,162.2786885,428.84,370.3333333,134.1,710,557.9,Super-Cooled Water,,0.604651163,0.308944444,0.123,0.201834862,0.6707,0.647058824,1000,1000
2014,5,2,21,162,127,213,87,673,354,Super-Cooled Water,,0.627906977,0.370388889,0.123,0.201834862,0.7519,0.62745098,1000,1000
2014,5,2,22,43,338.9545455,43,61,466,160,Super-Cooled Water,,0.651162791,0.431833333,0.123,0.19266055,0.8417,0.607843137,1000,1000
2014,5,2,23,22.52083333,167.3076923,36.53846154,23.76923077,167.3076923,36.53846154,Super-Cooled Water,,0.651162791,0.491444444,0.123,0.183486239,0.9729,0.568627451,1000,1000
2014,5,3,0,0,0,0,0,0,0,Clear,,0.651162791,0.547388889,0.123,0.174311927,0.9534,0.568627451,1000,1000
2014,5,3,1,0,0,0,0,0,0,Clear,,0.651162791,0.597333333,0.123,0.165137615,1,0.549019608,1000,1000
2014,5,3,2,0,0,0,0,0,0,Clear,,0.627906977,0.638333333,0.123,0.146788991,0.9826,0.549019608,1000,1000
2014,5,3,3,0,0,0,0,0,0,Super-Cooled Water,,0.627906977,0.666666667,0.123,0.128440367,1,0.529411765,1000,1000
2014,5,3,4,0,0,0,0,0,0,Clear,,0.627906977,0.678722222,0.123,0.110091743,1,0.529411765,1000,1000
2014,5,3,5,0,0,0,0,0,0,Clear,,0.604651163,0.672722222,0.123,0.100917431,1,0.509803922,1000,1000
2014,5,3,6,0,0,0,0,0,0,Clear,,0.604651163,0.649555556,0.123,0.091743119,1,0.509803922,1000,1000
2014,5,3,7,0,0,0,0,0,0,Clear,,0.581395349,0.612388889,0.123,0.091743119,1,0.490196078,1000,1000
2014,5,3,8,0,0,0,0,0,0,Probably Clear,,0.581395349,0.565111111,0.123,0.091743119,1,0.490196078,1000,1000
2014,5,3,9,0,0,0,0,0,0,Clear,,0.558139535,0.510833333,0.123,0.082568807,0.978,0.490196078,1000,1000
2014,5,3,10,48,345,100,48,345,100,Clear,,0.581395349,0.452222222,0.123,0.055045872,0.8876,0.529411765,1000,1000
2014,5,3,11,85,594,284,85,594,284,Clear,,0.581395349,0.391111111,0.123,0.036697248,0.7746,0.568627451,1000,1000
2014,5,3,12,93,770,487,93,770,487,Probably Clear,,0.581395349,0.329388889,0.123,0.036697248,0.6811,0.607843137,1000,1000
2014,5,3,13,110,831,662,110,831,662,Clear,,0.581395349,0.269,0.123,0.055045872,0.6268,0.62745098,1000,1000
2014,5,3,14,222,9,229,120,872,804,Water,,0.581395349,0.213333333,0.123,0.082568807,0.5961,0.647058824,1000,1000
2014,5,3,15,216,9,224,122,902,901,Super-Cooled Water,,0.581395349,0.168722222,0.123,0.110091743,0.5683,0.666666667,1000,1000
2014,5,3,16,451,180,612,129,904,939,Super-Cooled Water,,0.581395349,0.146833333,0.123,0.137614679,0.5761,0.666666667,1000,1000
2014,5,3,17,438,134,556,128,899,920,Super-Cooled Water,,0.581395349,0.157777778,0.123,0.146788991,0.5835,0.666666667,1000,1000
2014,5,3,18,259,13,270,135,860,838,Super-Cooled Water,,0.604651163,0.196055556,0.123,0.155963303,0.5927,0.666666667,1000,1000
2014,5,3,19,325,258,508,134,806,707,Fog,,0.604651163,0.248833333,0.123,0.165137615,0.6057,0.666666667,1000,1000
2014,5,3,20,188,9,193,122,734,539,Super-Cooled Water,,0.604651163,0.308,0.123,0.165137615,0.6678,0.647058824,1000,1000
2014,5,3,21,107,392.4583333,107,99,630,350,Super-Cooled Water,,0.627906977,0.369444444,0.123,0.174311927,0.7508,0.62745098,1000,1000
2014,5,3,22,70,408,158,70,408,158,Probably Clear,,0.651162791,0.430833333,0.123,0.174311927,0.8377,0.607843137,1000,1000
2014,5,3,23,22.52083333,167.3076923,36.53846154,23.76923077,167.3076923,36.53846154,Probably Clear,,0.651162791,0.490388889,0.123,0.174311927,0.9505,0.568627451,1000,1000
2014,5,4,0,0,0,0,0,0,0,Super-Cooled Water,,0.627906977,0.546277778,0.123,0.174311927,0.9277,0.568627451,1000,1000
2014,5,4,1,0,0,0,0,0,0,Super-Cooled Water,,0.627906977,0.596111111,0.123,0.174311927,0.9642,0.549019608,1000,1000
2014,5,4,2,0,0,0,0,0,0,Cirrus,,0.627906977,0.636944444,0.123,0.174311927,0.9391,0.549019608,1000,1000
2014,5,4,3,0,0,0,0,0,0,Super-Cooled Water,,0.604651163,0.665111111,0.123,0.174311927,0.9219,0.549019608,1000,1000
2014,5,4,4,0,0,0,0,0,0,Super-Cooled Water,,0.604651163,0.677111111,0.123,0.183486239,0.9807,0.529411765,1000,1000
2014,5,4,5,0,0,0,0,0,0,Clear,,0.604651163,0.671111111,0.123,0.201834862,0.9828,0.529411765,1000,1000
2014,5,4,6,0,0,0,0,0,0,Super-Cooled Water,,0.604651163,0.648,0.123,0.220183486,0.9914,0.529411765,1000,1000
2014,5,4,7,0,0,0,0,0,0,Super-Cooled Water,,0.627906977,0.610944444,0.123,0.23853211,1,0.529411765,1000,1000
2014,5,4,8,0,0,0,0,0,0,Clear,,0.627906977,0.563777778,0.123,0.229357798,1,0.529411765,1000,1000
2014,5,4,9,0,0,0,0,0,0,Clear,,0.627906977,0.509611111,0.123,0.211009174,1,0.529411765,1000,1000
2014,5,4,10,55,291,100,55,291,100,Clear,,0.627906977,0.451055556,0.123,0.211009174,0.9745,0.549019608,1000,1000
2014,5,4,11,87,603,291,87,603,291,Clear,,0.627906977,0.39,0.123,0.220183486,0.9321,0.568627451,1000,1000
2014,5,4,12,92,791,498,92,791,498,Clear,,0.627906977,0.328222222,0.123,0.229357798,0.8212,0.588235294,990,<=900
2014,5,4,13,101,867,680,101,867,680,Clear,,0.581395349,0.267833333,0.123,0.247706422,0.69,0.607843137,990,<=900
2014,5,4,14,298,25,318,110,907,823,Water,,0.558139535,0.212,0.123,0.256880734,0.6489,0.607843137,990,<=900
2014,5,4,15,310,20,328,122,915,915,Super-Cooled Water,,0.558139535,0.167222222,0.123,0.266055046,0.5925,0.62745098,990,<=900
2014,5,4,16,155,3,158,130,913,950,Super-Cooled Water,,0.558139535,0.145222222,0.123,0.275229358,0.5872,0.62745098,990,<=900
2014,5,4,17,120,415.2222222,120,133,899,926,Super-Cooled Water,,0.558139535,0.156333333,0.123,0.28440367,0.5883,0.62745098,990,<=900
2014,5,4,18,402,167,540,131,873,845,Super-Cooled Water,,0.558139535,0.194833333,0.123,0.275229358,0.5962,0.62745098,990,<=900
2014,5,4,19,312,61,356,129,821,714,Super-Cooled Water,,0.558139535,0.247777778,0.123,0.247706422,0.6525,0.607843137,990,<=900
2014,5,4,20,120,699,518,118,748,545,Cirrus,,0.581395349,0.307,0.123,0.220183486,0.7251,0.588235294,990,<=900
2014,5,4,21,79,708,363,79,708,363,Clear,,0.581395349,0.3685,0.123,0.211009174,0.8049,0.568627451,990,<=900
2014,5,4,22,71,290,134,56,515,169,Cirrus,,0.581395349,0.429888889,0.123,0.23853211,0.8727,0.549019608,990,<=900
2014,5,4,23,22.52083333,167.3076923,36.53846154,23.76923077,167.3076923,36.53846154,Cirrus,,0.581395349,0.489388889,0.123,0.275229358,0.8563,0.549019608,990,<=900
2014,5,5,0,0,0,0,0,0,0,Super-Cooled Water,,0.581395349,0.545166667,0.123,0.311926606,0.8783,0.529411765,990,<=900
2014,5,5,1,0,0,0,0,0,0,Clear,,0.558139535,0.594833333,0.123,0.321100917,0.8526,0.529411765,990,<=900
2014,5,5,2,0,0,0,0,0,0,Clear,,0.558139535,0.635555556,0.123,0.321100917,0.8448,0.529411765,990,<=900
2014,5,5,3,0,0,0,0,0,0,Clear,,0.558139535,0.663611111,0.123,0.321100917,0.8444,0.529411765,990,<=900
2014,5,5,4,0,0,0,0,0,0,Probably Clear,,0.558139535,0.6755,0.123,0.321100917,0.9079,0.509803922,990,<=900
2014,5,5,5,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.6695,0.123,0.321100917,0.9098,0.509803922,990,<=900
2014,5,5,6,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.646444444,0.123,0.311926606,0.9102,0.509803922,1000,1000
2014,5,5,7,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.609555556,0.123,0.311926606,0.9119,0.509803922,1000,1000
2014,5,5,8,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.562444444,0.123,0.311926606,0.9155,0.509803922,1000,1000
2014,5,5,9,0,0,0,0,0,0,Super-Cooled Water,,0.558139535,0.508388889,0.123,0.293577982,0.9221,0.509803922,1000,1000
2014,5,5,10,42,436,111,42,436,111,Clear,,0.581395349,0.449888889,0.123,0.28440367,0.9381,0.509803922,1000,1000
2014,5,5,11,69,671,298,69,671,298,Clear,,0.581395349,0.388888889,0.123,0.256880734,0.8468,0.549019608,1000,1000
2014,5,5,12,77,814,498,77,814,498,Clear,,0.604651163,0.327111111,0.123,0.220183486,0.8178,0.568627451,1000,1000
2014,5,5,13,306,219,453,88,875,674,Cirrus,,0.604651163,0.266666667,0.123,0.201834862,0.7788,0.588235294,1000,1000
2014,5,5,14,361,305,602,97,910,815,Super-Cooled Water,,0.604651163,0.210722222,0.123,0.19266055,0.7259,0.607843137,1000,1000
2014,5,5,15,397,346,697,109,919,907,Super-Cooled Water,,0.604651163,0.165722222,0.123,0.183486239,0.6774,0.62745098,1000,1000
2014,5,5,16,316,19,333,117,917,943,Super-Cooled Water,,0.604651163,0.143611111,0.123,0.174311927,0.6799,0.62745098,1000,1000
2014,5,5,17,358,451,757,117,912,924,Cirrus,,0.604651163,0.154888889,0.123,0.174311927,0.6847,0.62745098,1000,1000
2014,5,5,18,268,15,280,97,924,856,Water,,0.604651163,0.193611111,0.123,0.174311927,0.6868,0.62745098,1000,1000
2014,5,5,19,263,22,279,93,888,728,Super-Cooled Water,,0.604651163,0.246722222,0.123,0.165137615,0.6836,0.62745098,1000,1000
