Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point Norm,Solar Zenith Angle Norm,Surface Albedo,Wind Speed Norm,Relative Humidity Norm,Temperature Norm,Pressure,Pressure Cat
2017,10,26,18,199,61,228,100,725,444,Overlapping,0.744186047,0.342444444,0.122,0.064220183,0.9081,0.666666667,990,<=900
2017,10,26,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Overlapping,0.744186047,0.383388889,0.122,0.04587156,0.9733,0.647058824,990,<=900
2017,10,26,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Overlapping,0.744186047,0.433666667,0.122,0.073394495,1,0.62745098,990,<=900
2017,10,26,21,28,286.9375,60.5625,28,286.9375,60.5625,Overlapping,0.697674419,0.49,0.122,0.119266055,1,0.607843137,990,<=900
2017,10,26,22,0,0,0,0,0,0,Overlapping,0.697674419,0.549944444,0.122,0.23853211,1,0.588235294,990,<=900
2017,10,26,23,0,0,0,0,0,0,Overlapping,0.651162791,0.611555556,0.122,0.403669725,1,0.568627451,990,<=900
2017,10,27,0,0,0,0,0,0,0,Overlapping,0.627906977,0.673,0.122,0.495412844,1,0.529411765,1000,1000
2017,10,27,1,0,0,0,0,0,0,Probably Clear,0.604651163,0.731888889,0.122,0.47706422,0.9738,0.529411765,1000,1000
2017,10,27,2,0,0,0,0,0,0,Clear,0.604651163,0.784333333,0.122,0.431192661,0.8893,0.549019608,1000,1000
2017,10,27,3,0,0,0,0,0,0,Clear,0.581395349,0.823055556,0.122,0.403669725,0.8725,0.549019608,1000,1000
2017,10,27,4,0,0,0,0,0,0,Probably Clear,0.581395349,0.837166667,0.122,0.376146789,0.8679,0.549019608,1000,1000
2017,10,27,5,0,0,0,0,0,0,Probably Clear,0.604651163,0.820611111,0.122,0.339449541,0.8736,0.549019608,1000,1000
2017,10,27,6,0,0,0,0,0,0,Overlapping,0.604651163,0.780333333,0.122,0.321100917,0.9466,0.529411765,1000,1000
2017,10,27,7,0,0,0,0,0,0,Probably Clear,0.604651163,0.727222222,0.122,0.321100917,0.9482,0.529411765,1000,1000
2017,10,27,8,0,0,0,0,0,0,Probably Clear,0.604651163,0.668055556,0.122,0.321100917,0.9386,0.529411765,1000,1000
2017,10,27,9,0,0,0,0,0,0,Probably Clear,0.581395349,0.606611111,0.122,0.321100917,0.9257,0.529411765,1010,1010
2017,10,27,10,0,0,0,0,0,0,Probably Clear,0.581395349,0.545166667,0.122,0.321100917,0.9758,0.509803922,1010,1010
2017,10,27,11,17,229,27,17,229,27,Probably Clear,0.581395349,0.485611111,0.122,0.311926606,0.9604,0.509803922,1010,1010
2017,10,27,12,50,624,186,50,624,186,Clear,0.581395349,0.429888889,0.122,0.311926606,0.8294,0.549019608,1010,1010
2017,10,27,13,66,778,351,66,778,351,Clear,0.558139535,0.3805,0.122,0.302752294,0.7569,0.568627451,1010,1010
2017,10,27,14,76,849,483,76,849,483,Clear,0.558139535,0.340833333,0.122,0.28440367,0.6862,0.588235294,1010,1010
2017,10,27,15,80,886,566,80,886,566,Clear,0.558139535,0.314833333,0.122,0.256880734,0.6301,0.607843137,1010,1010
2017,10,27,16,81,891,590,81,891,590,Clear,0.534883721,0.306277778,0.122,0.220183486,0.5796,0.62745098,1010,1010
2017,10,27,17,78,874,554,78,874,554,Clear,0.534883721,0.316666667,0.122,0.19266055,0.537,0.647058824,1010,1010
2017,10,27,18,76,820,462,76,820,462,Clear,0.534883721,0.344166667,0.122,0.174311927,0.5072,0.666666667,1010,1010
2017,10,27,19,65,737,326,65,737,326,Clear,0.558139535,0.385,0.122,0.146788991,0.5314,0.666666667,1010,1010
2017,10,27,20,47,575,163,47,575,163,Probably Clear,0.604651163,0.435166667,0.122,0.137614679,0.6279,0.647058824,1010,1010
2017,10,27,21,11,161,16,11,161,16,Probably Clear,0.627906977,0.491388889,0.122,0.155963303,0.8051,0.607843137,1010,1010
2017,10,27,22,0,0,0,0,0,0,Clear,0.604651163,0.551277778,0.122,0.183486239,0.8012,0.588235294,1010,1010
2017,10,27,23,0,0,0,0,0,0,Probably Clear,0.604651163,0.612888889,0.122,0.19266055,0.8583,0.568627451,1010,1010
2017,10,28,0,0,0,0,0,0,0,Clear,0.604651163,0.674333333,0.122,0.201834862,0.8702,0.568627451,1010,1010
2017,10,28,1,0,0,0,0,0,0,Probably Clear,0.627906977,0.733277778,0.122,0.201834862,0.8846,0.568627451,1010,1010
2017,10,28,2,0,0,0,0,0,0,Probably Clear,0.627906977,0.785888889,0.122,0.211009174,0.9557,0.549019608,1010,1010
2017,10,28,3,0,0,0,0,0,0,Probably Clear,0.627906977,0.824833333,0.122,0.201834862,1,0.529411765,1010,1010
2017,10,28,4,0,0,0,0,0,0,Probably Clear,0.627906977,0.839055556,0.122,0.19266055,1,0.529411765,1010,1010
2017,10,28,5,0,0,0,0,0,0,Probably Clear,0.627906977,0.822277778,0.122,0.183486239,1,0.529411765,1010,1010
2017,10,28,6,0,0,0,0,0,0,Probably Clear,0.627906977,0.781777778,0.122,0.174311927,1,0.529411765,1010,1010
2017,10,28,7,0,0,0,0,0,0,Probably Clear,0.604651163,0.728444444,0.122,0.165137615,0.9984,0.529411765,1010,1010
2017,10,28,8,0,0,0,0,0,0,Probably Clear,0.604651163,0.669222222,0.122,0.146788991,0.998,0.529411765,1010,1010
2017,10,28,9,0,0,0,0,0,0,Probably Clear,0.627906977,0.607722222,0.122,0.146788991,1,0.529411765,1010,1010
2017,10,28,10,0,0,0,0,0,0,Probably Clear,0.627906977,0.546333333,0.122,0.146788991,1,0.529411765,1010,1010
2017,10,28,11,16,182,23,16,182,23,Probably Clear,0.627906977,0.486833333,0.122,0.137614679,0.9685,0.549019608,1010,1010
2017,10,28,12,53,570,176,53,570,176,Clear,0.651162791,0.431222222,0.122,0.128440367,0.9044,0.588235294,1010,1010
2017,10,28,13,72,732,338,72,732,338,Clear,0.674418605,0.382,0.122,0.137614679,0.8336,0.62745098,1010,1010
2017,10,28,14,83,811,469,83,811,469,Clear,0.674418605,0.342444444,0.122,0.155963303,0.7685,0.666666667,1010,1010
2017,10,28,15,232,292,391,85,859,553,Fog,0.697674419,0.316611111,0.122,0.165137615,0.7407,0.68627451,1010,1010
2017,10,28,16,240,315,419,87,869,580,Cirrus,0.697674419,0.308166667,0.122,0.19266055,0.6964,0.705882353,1010,1010
2017,10,28,17,86,855,548,86,855,548,Probably Clear,0.697674419,0.3185,0.122,0.220183486,0.6961,0.705882353,1010,1010
2017,10,28,18,79,821,461,79,821,461,Probably Clear,0.697674419,0.345888889,0.122,0.23853211,0.6976,0.705882353,1010,1010
2017,10,28,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Probably Clear,0.697674419,0.386611111,0.122,0.247706422,0.7456,0.68627451,1010,1010
2017,10,28,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Probably Clear,0.697674419,0.436611111,0.122,0.23853211,0.8045,0.666666667,1010,1010
2017,10,28,21,28,286.9375,60.5625,28,286.9375,60.5625,Probably Clear,0.697674419,0.492722222,0.122,0.229357798,0.8745,0.647058824,1010,1010
2017,10,28,22,0,0,0,0,0,0,Overlapping,0.720930233,0.552555556,0.122,0.229357798,0.9473,0.62745098,1010,1010
2017,10,28,23,0,0,0,0,0,0,Overlapping,0.720930233,0.614166667,0.122,0.229357798,0.9651,0.62745098,1010,1010
2017,10,29,0,0,0,0,0,0,0,Overlapping,0.720930233,0.675611111,0.122,0.23853211,0.9843,0.62745098,1010,1010
2017,10,29,1,0,0,0,0,0,0,Overlapping,0.744186047,0.734666667,0.122,0.23853211,1,0.62745098,1010,1010
2017,10,29,2,0,0,0,0,0,0,Overlapping,0.744186047,0.787444444,0.122,0.247706422,1,0.62745098,1010,1010
2017,10,29,3,0,0,0,0,0,0,Overlapping,0.744186047,0.826611111,0.122,0.247706422,1,0.62745098,1010,1010
2017,10,29,4,0,0,0,0,0,0,Overlapping,0.744186047,0.840888889,0.122,0.247706422,1,0.62745098,1010,1010
2017,10,29,5,0,0,0,0,0,0,Overlapping,0.744186047,0.823944444,0.122,0.23853211,0.9879,0.647058824,1010,1010
2017,10,29,6,0,0,0,0,0,0,Overlapping,0.744186047,0.783166667,0.122,0.23853211,0.9984,0.647058824,1010,1010
2017,10,29,7,0,0,0,0,0,0,Overlapping,0.76744186,0.729666667,0.122,0.23853211,1,0.647058824,1010,1010
2017,10,29,8,0,0,0,0,0,0,Overlapping,0.76744186,0.670333333,0.122,0.256880734,1,0.647058824,1010,1010
2017,10,29,9,0,0,0,0,0,0,Overlapping,0.76744186,0.608833333,0.122,0.266055046,1,0.647058824,1010,1010
2017,10,29,10,0,0,0,0,0,0,Overlapping,0.76744186,0.5475,0.122,0.266055046,1,0.647058824,1010,1010
2017,10,29,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Overlapping,0.744186047,0.488055556,0.122,0.256880734,0.9982,0.647058824,1010,1010
2017,10,29,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Overlapping,0.76744186,0.432555556,0.122,0.256880734,1,0.647058824,1000,1000
2017,10,29,13,106,590.2692308,106,74,697,324,Opaque Ice,0.76744186,0.3835,0.122,0.256880734,0.9449,0.666666667,1000,1000
2017,10,29,14,197,62,226,86,774,451,Overlapping,0.76744186,0.344111111,0.122,0.256880734,0.9441,0.666666667,1000,1000
2017,10,29,15,156,619.0416667,156,94,801,527,Overlapping,0.76744186,0.318388889,0.122,0.256880734,0.9442,0.666666667,1000,1000
2017,10,29,16,154,618.0434783,154,100,794,546,Opaque Ice,0.76744186,0.31,0.122,0.266055046,0.889,0.68627451,1000,1000
2017,10,29,17,153,671.625,153,104,754,508,Opaque Ice,0.76744186,0.320277778,0.122,0.28440367,0.9558,0.666666667,1000,1000
2017,10,29,18,99,704.8333333,99,105,679,418,Opaque Ice,0.76744186,0.347611111,0.122,0.321100917,0.967,0.666666667,1000,1000
2017,10,29,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Opaque Ice,0.76744186,0.388166667,0.122,0.357798165,0.9749,0.666666667,1000,1000
2017,10,29,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Opaque Ice,0.76744186,0.438055556,0.122,0.403669725,0.9781,0.666666667,1000,1000
2017,10,29,21,28,286.9375,60.5625,28,286.9375,60.5625,Opaque Ice,0.76744186,0.494055556,0.122,0.431192661,0.9854,0.666666667,1000,1000
2017,10,29,22,0,0,0,0,0,0,Opaque Ice,0.76744186,0.553833333,0.122,0.449541284,0.9977,0.666666667,1000,1000
2017,10,29,23,0,0,0,0,0,0,Opaque Ice,0.790697674,0.615388889,0.122,0.47706422,1,0.666666667,990,<=900
2017,10,30,0,0,0,0,0,0,0,Opaque Ice,0.790697674,0.676888889,0.122,0.504587156,1,0.666666667,990,<=900
2017,10,30,1,0,0,0,0,0,0,Opaque Ice,0.790697674,0.736055556,0.122,0.559633028,0.9681,0.68627451,990,<=900
2017,10,30,2,0,0,0,0,0,0,Opaque Ice,0.790697674,0.789,0.122,0.669724771,0.9754,0.68627451,990,<=900
2017,10,30,3,0,0,0,0,0,0,Opaque Ice,0.790697674,0.828333333,0.122,0.816513761,0.9863,0.68627451,980,<=900
2017,10,30,4,0,0,0,0,0,0,Overlapping,0.813953488,0.842722222,0.122,0.935779817,0.9389,0.705882353,980,<=900
2017,10,30,5,0,0,0,0,0,0,Opaque Ice,0.813953488,0.825611111,0.122,0.944954128,0.959,0.705882353,980,<=900
2017,10,30,6,0,0,0,0,0,0,Opaque Ice,0.813953488,0.784611111,0.122,0.788990826,0.9363,0.725490196,980,<=900
2017,10,30,7,0,0,0,0,0,0,Opaque Ice,0.837209302,0.730944444,0.122,0.587155963,1,0.705882353,980,<=900
2017,10,30,8,0,0,0,0,0,0,Cirrus,0.837209302,0.6715,0.122,0.458715596,1,0.705882353,970,<=900
2017,10,30,9,0,0,0,0,0,0,Probably Clear,0.837209302,0.61,0.122,0.431192661,1,0.705882353,970,<=900
2017,10,30,10,0,0,0,0,0,0,Water,0.813953488,0.548611111,0.122,0.504587156,1,0.68627451,970,<=900
2017,10,30,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Water,0.790697674,0.489277778,0.122,0.605504587,1,0.666666667,980,<=900
2017,10,30,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Water,0.720930233,0.433888889,0.122,0.623853211,0.9368,0.62745098,980,<=900
2017,10,30,13,130,465,294,130,465,294,Clear,0.674418605,0.384944444,0.122,0.614678899,0.8641,0.62745098,980,<=900
2017,10,30,14,177,24,189,147,582,419,Water,0.674418605,0.345722222,0.122,0.587155963,0.8473,0.62745098,980,<=900
2017,10,30,15,225,52,253,146,667,503,Water,0.674418605,0.320166667,0.122,0.568807339,0.8936,0.607843137,980,<=900
2017,10,30,16,250,234,380,135,718,535,Water,0.627906977,0.311777778,0.122,0.577981651,0.8131,0.607843137,980,<=900
2017,10,30,17,228,279,376,101,790,520,Overlapping,0.581395349,0.322055556,0.122,0.550458716,0.702,0.607843137,990,<=900
2017,10,30,18,89,774,442,89,774,442,Clear,0.581395349,0.349277778,0.122,0.504587156,0.6706,0.607843137,990,<=900
2017,10,30,19,74,712,315,74,712,315,Clear,0.558139535,0.389666667,0.122,0.467889908,0.6547,0.607843137,990,<=900
2017,10,30,20,49,553,154,49,553,154,Probably Clear,0.558139535,0.439444444,0.122,0.440366972,0.6819,0.588235294,990,<=900
2017,10,30,21,0,0,0,0,0,0,Probably Clear,0.558139535,0.495388889,0.122,0.403669725,0.7208,0.568627451,1000,1000
2017,10,30,22,0,0,0,0,0,0,Probably Clear,0.558139535,0.555055556,0.122,0.357798165,0.7345,0.568627451,1000,1000
2017,10,30,23,0,0,0,0,0,0,Probably Clear,0.558139535,0.616611111,0.122,0.330275229,0.7531,0.568627451,1000,1000
2017,10,31,0,0,0,0,0,0,0,Probably Clear,0.581395349,0.678166667,0.122,0.321100917,0.8234,0.549019608,1000,1000
2017,10,31,1,0,0,0,0,0,0,Clear,0.581395349,0.737388889,0.122,0.321100917,0.8425,0.549019608,1000,1000
2017,10,31,2,0,0,0,0,0,0,Clear,0.581395349,0.7905,0.122,0.330275229,0.862,0.549019608,1000,1000
2017,10,31,3,0,0,0,0,0,0,Clear,0.581395349,0.830055556,0.122,0.348623853,0.8648,0.549019608,1000,1000
2017,10,31,4,0,0,0,0,0,0,Clear,0.581395349,0.844555556,0.122,0.357798165,0.8519,0.549019608,1000,1000
2017,10,31,5,0,0,0,0,0,0,Clear,0.581395349,0.827277778,0.122,0.348623853,0.8389,0.549019608,1000,1000
2017,10,31,6,0,0,0,0,0,0,Clear,0.581395349,0.786,0.122,0.339449541,0.8294,0.549019608,1000,1000
2017,10,31,7,0,0,0,0,0,0,Clear,0.581395349,0.732166667,0.122,0.330275229,0.8236,0.549019608,1000,1000
2017,10,31,8,0,0,0,0,0,0,Probably Clear,0.581395349,0.672611111,0.122,0.321100917,0.8775,0.529411765,1000,1000
2017,10,31,9,0,0,0,0,0,0,Probably Clear,0.581395349,0.611111111,0.122,0.302752294,0.8749,0.529411765,1000,1000
2017,10,31,10,0,0,0,0,0,0,Probably Clear,0.558139535,0.549777778,0.122,0.28440367,0.9311,0.509803922,1000,1000
2017,10,31,11,13,122,17,13,122,17,Probably Clear,0.558139535,0.4905,0.122,0.266055046,0.9276,0.509803922,1000,1000
2017,10,31,12,55,531,163,55,531,163,Clear,0.558139535,0.435222222,0.122,0.266055046,0.8098,0.549019608,1010,1010
2017,10,31,13,76,703,322,76,703,322,Clear,0.558139535,0.386444444,0.122,0.28440367,0.7253,0.568627451,1010,1010
2017,10,31,14,90,779,450,90,779,450,Clear,0.534883721,0.347333333,0.122,0.311926606,0.6249,0.588235294,1010,1010
2017,10,31,15,79,870,541,79,870,541,Clear,0.511627907,0.321888889,0.122,0.348623853,0.5612,0.607843137,1010,1010
2017,10,31,16,81,882,568,81,882,568,Probably Clear,0.511627907,0.313611111,0.122,0.385321101,0.5093,0.62745098,1000,1000
2017,10,31,17,79,878,541,79,878,541,Clear,0.488372093,0.323833333,0.122,0.412844037,0.4954,0.62745098,1000,1000
2017,10,31,18,75,846,457,75,846,457,Clear,0.488372093,0.350888889,0.122,0.412844037,0.4835,0.62745098,1010,1010
2017,10,31,19,64,772,323,64,772,323,Clear,0.488372093,0.391222222,0.122,0.385321101,0.5094,0.607843137,1010,1010
2017,10,31,20,45,604,157,45,604,157,Probably Clear,0.488372093,0.440833333,0.122,0.339449541,0.5496,0.588235294,1010,1010
2017,10,31,21,0,0,0,0,0,0,Probably Clear,0.511627907,0.496666667,0.122,0.311926606,0.6287,0.568627451,1010,1010
2017,10,31,22,0,0,0,0,0,0,Probably Clear,0.511627907,0.556277778,0.122,0.293577982,0.7566,0.529411765,1010,1010
2017,10,31,23,0,0,0,0,0,0,Probably Clear,0.534883721,0.617777778,0.122,0.275229358,0.7666,0.529411765,1010,1010
2017,11,1,0,0,0,0,0,0,0,Probably Clear,0.534883721,0.679333333,0.118,0.256880734,0.822,0.509803922,1010,1010
2017,11,1,1,0,0,0,0,0,0,Probably Clear,0.534883721,0.738666667,0.118,0.247706422,0.8205,0.509803922,1010,1010
2017,11,1,2,0,0,0,0,0,0,Probably Clear,0.534883721,0.791944444,0.118,0.23853211,0.8737,0.490196078,1010,1010
2017,11,1,3,0,0,0,0,0,0,Super-Cooled Water,0.511627907,0.831722222,0.118,0.229357798,0.861,0.490196078,1010,1010
2017,11,1,4,0,0,0,0,0,0,Overlapping,0.511627907,0.846333333,0.118,0.220183486,0.845,0.490196078,1010,1010
2017,11,1,5,0,0,0,0,0,0,Super-Cooled Water,0.511627907,0.828888889,0.118,0.211009174,0.8894,0.470588235,1020,>=1020
2017,11,1,6,0,0,0,0,0,0,Overlapping,0.511627907,0.787388889,0.118,0.201834862,0.8777,0.470588235,1020,>=1020
2017,11,1,7,0,0,0,0,0,0,Overlapping,0.511627907,0.733388889,0.118,0.183486239,0.8708,0.470588235,1020,>=1020
2017,11,1,8,0,0,0,0,0,0,Overlapping,0.488372093,0.673777778,0.118,0.174311927,0.8102,0.490196078,1020,>=1020
2017,11,1,9,0,0,0,0,0,0,Probably Clear,0.488372093,0.612222222,0.118,0.165137615,0.7846,0.490196078,1020,>=1020
2017,11,1,10,0,0,0,0,0,0,Overlapping,0.488372093,0.550944444,0.118,0.137614679,0.7575,0.490196078,1020,>=1020
2017,11,1,11,0,0,0,0,0,0,Overlapping,0.465116279,0.491722222,0.118,0.110091743,0.7512,0.490196078,1020,>=1020
2017,11,1,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Overlapping,0.488372093,0.436555556,0.118,0.091743119,0.6875,0.529411765,1020,>=1020
2017,11,1,13,140,155,194,75,706,318,Overlapping,0.488372093,0.387888889,0.118,0.091743119,0.6511,0.549019608,1020,>=1020
2017,11,1,14,151,471,366,91,770,443,Overlapping,0.488372093,0.348944444,0.118,0.119266055,0.5763,0.568627451,1020,>=1020
2017,11,1,15,231,230,352,108,779,518,Overlapping,0.488372093,0.323611111,0.118,0.119266055,0.5618,0.588235294,1020,>=1020
2017,11,1,16,117.36,594.65,348.2,86.84,833.88,494.56,Overlapping,0.511627907,0.315388889,0.118,0.110091743,0.5953,0.588235294,1020,>=1020
2017,11,1,17,232,188,330,126,717,500,Overlapping,0.511627907,0.325555556,0.118,0.100917431,0.6175,0.588235294,1020,>=1020
2017,11,1,18,182,273,304,121,648,411,Overlapping,0.534883721,0.3525,0.118,0.091743119,0.5925,0.607843137,1020,>=1020
2017,11,1,19,60.66666667,687.1333333,245.6666667,60.66666667,687.1333333,245.6666667,Overlapping,0.558139535,0.392666667,0.118,0.091743119,0.6749,0.588235294,1020,>=1020
2017,11,1,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Overlapping,0.604651163,0.442222222,0.118,0.119266055,0.8297,0.568627451,1020,>=1020
2017,11,1,21,0,0,0,0,0,0,Overlapping,0.604651163,0.497888889,0.118,0.165137615,0.8469,0.568627451,1020,>=1020
2017,11,1,22,0,0,0,0,0,0,Overlapping,0.604651163,0.5575,0.118,0.211009174,0.8538,0.568627451,1020,>=1020
2017,11,1,23,0,0,0,0,0,0,Overlapping,0.627906977,0.618944444,0.118,0.256880734,0.8882,0.568627451,1020,>=1020
2017,11,2,0,0,0,0,0,0,0,Super-Cooled Water,0.627906977,0.680555556,0.118,0.275229358,0.9278,0.568627451,1020,>=1020
2017,11,2,1,0,0,0,0,0,0,Super-Cooled Water,0.651162791,0.739944444,0.118,0.28440367,0.9608,0.568627451,1020,>=1020
2017,11,2,2,0,0,0,0,0,0,Probably Clear,0.651162791,0.793388889,0.118,0.293577982,0.923,0.588235294,1020,>=1020
2017,11,2,3,0,0,0,0,0,0,Probably Clear,0.674418605,0.833388889,0.118,0.302752294,0.9358,0.588235294,1020,>=1020
2017,11,2,4,0,0,0,0,0,0,Overlapping,0.651162791,0.848111111,0.118,0.311926606,0.8735,0.607843137,1020,>=1020
2017,11,2,5,0,0,0,0,0,0,Overlapping,0.674418605,0.8305,0.118,0.311926606,0.8868,0.607843137,1020,>=1020
2017,11,2,6,0,0,0,0,0,0,Super-Cooled Water,0.674418605,0.788777778,0.118,0.311926606,0.9105,0.607843137,1020,>=1020
2017,11,2,7,0,0,0,0,0,0,Super-Cooled Water,0.697674419,0.734555556,0.118,0.311926606,0.9366,0.607843137,1020,>=1020
2017,11,2,8,0,0,0,0,0,0,Super-Cooled Water,0.697674419,0.674888889,0.118,0.321100917,0.9633,0.607843137,1020,>=1020
2017,11,2,9,0,0,0,0,0,0,Super-Cooled Water,0.697674419,0.613333333,0.118,0.311926606,0.9308,0.62745098,1020,>=1020
2017,11,2,10,0,0,0,0,0,0,Super-Cooled Water,0.720930233,0.552055556,0.118,0.293577982,0.9616,0.62745098,1020,>=1020
2017,11,2,11,0,0,0,0,0,0,Super-Cooled Water,0.720930233,0.492944444,0.118,0.275229358,0.992,0.62745098,1020,>=1020
2017,11,2,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Super-Cooled Water,0.744186047,0.437888889,0.118,0.256880734,0.9598,0.647058824,1020,>=1020
2017,11,2,13,71,589.4705882,71,97,562,289,Super-Cooled Water,0.744186047,0.389333333,0.118,0.247706422,0.9929,0.647058824,1020,>=1020
2017,11,2,14,190,71,222,113,661,412,Super-Cooled Water,0.76744186,0.350555556,0.118,0.23853211,0.9572,0.666666667,1020,>=1020
2017,11,2,15,232,116,293,113,728,493,Overlapping,0.76744186,0.325333333,0.118,0.229357798,0.9092,0.68627451,1020,>=1020
2017,11,2,16,233,285,388,114,743,518,Overlapping,0.76744186,0.317111111,0.118,0.220183486,0.8613,0.705882353,1020,>=1020
2017,11,2,17,198,386,398,108,737,488,Overlapping,0.76744186,0.327277778,0.118,0.201834862,0.8173,0.725490196,1020,>=1020
2017,11,2,18,191,151,258,95,703,406,Super-Cooled Water,0.790697674,0.354111111,0.118,0.183486239,0.827,0.725490196,1010,1010
2017,11,2,19,60.66666667,687.1333333,245.6666667,60.66666667,687.1333333,245.6666667,Super-Cooled Water,0.790697674,0.394111111,0.118,0.174311927,0.891,0.705882353,1010,1010
2017,11,2,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Super-Cooled Water,0.790697674,0.4435,0.118,0.165137615,0.9626,0.68627451,1010,1010
2017,11,2,21,0,0,0,0,0,0,Water,0.790697674,0.499111111,0.118,0.165137615,1,0.666666667,1010,1010
2017,11,2,22,0,0,0,0,0,0,Clear,0.790697674,0.558666667,0.118,0.174311927,1,0.666666667,1010,1010
2017,11,2,23,0,0,0,0,0,0,Cirrus,0.790697674,0.620111111,0.118,0.183486239,1,0.666666667,1010,1010
2017,11,3,0,0,0,0,0,0,0,Probably Clear,0.76744186,0.681666667,0.118,0.183486239,1,0.647058824,1010,1010
2017,11,3,1,0,0,0,0,0,0,Super-Cooled Water,0.76744186,0.741166667,0.118,0.183486239,1,0.647058824,1010,1010
2017,11,3,2,0,0,0,0,0,0,Overlapping,0.76744186,0.794777778,0.118,0.183486239,1,0.647058824,1010,1010
2017,11,3,3,0,0,0,0,0,0,Water,0.76744186,0.835,0.118,0.174311927,1,0.647058824,1010,1010
2017,11,3,4,0,0,0,0,0,0,Water,0.76744186,0.849833333,0.118,0.174311927,1,0.647058824,1010,1010
2017,11,3,5,0,0,0,0,0,0,Super-Cooled Water,0.76744186,0.832111111,0.118,0.165137615,1,0.647058824,1010,1010
2017,11,3,6,0,0,0,0,0,0,Overlapping,0.76744186,0.790111111,0.118,0.165137615,1,0.647058824,1010,1010
2017,11,3,7,0,0,0,0,0,0,Overlapping,0.76744186,0.735777778,0.118,0.165137615,1,0.647058824,1010,1010
2017,11,3,8,0,0,0,0,0,0,Overlapping,0.76744186,0.676,0.118,0.165137615,1,0.647058824,1010,1010
2017,11,3,9,0,0,0,0,0,0,Overlapping,0.76744186,0.614444444,0.118,0.165137615,1,0.647058824,1010,1010
2017,11,3,10,0,0,0,0,0,0,Overlapping,0.76744186,0.553222222,0.118,0.165137615,1,0.647058824,1010,1010
2017,11,3,11,0,0,0,0,0,0,Overlapping,0.76744186,0.494111111,0.118,0.174311927,1,0.647058824,1010,1010
2017,11,3,12,39.66666667,490.3333333,110.6666667,39.66666667,490.3333333,110.6666667,Overlapping,0.76744186,0.439222222,0.118,0.183486239,1,0.647058824,1010,1010
2017,11,3,13,129,261,216,65,707,303,Overlapping,0.76744186,0.390777778,0.118,0.201834862,0.9312,0.68627451,1010,1010
2017,11,3,14,75,788,428,75,788,428,Probably Clear,0.790697674,0.352111111,0.118,0.220183486,0.8937,0.705882353,1010,1010
2017,11,3,15,173,500,431,92,791,501,Cirrus,0.790697674,0.327055556,0.118,0.23853211,0.8412,0.725490196,1010,1010
2017,11,3,16,200,431,433,98,788,523,Overlapping,0.790697674,0.318888889,0.118,0.247706422,0.7852,0.745098039,1010,1010
2017,11,3,17,195,393,397,103,746,485,Overlapping,0.790697674,0.328944444,0.118,0.23853211,0.7797,0.745098039,1000,1000
2017,11,3,18,107,654,394,107,654,394,Probably Clear,0.790697674,0.355666667,0.118,0.229357798,0.779,0.745098039,1000,1000
2017,11,3,19,92,540,266,92,540,266,Clear,0.790697674,0.395555556,0.118,0.220183486,0.8372,0.725490196,1000,1000
2017,11,3,20,37.33333333,472.1666667,98.08333333,37.33333333,472.1666667,98.08333333,Clear,0.790697674,0.444833333,0.118,0.211009174,0.9046,0.705882353,1000,1000
2017,11,3,21,0,0,0,0,0,0,Water,0.790697674,0.500333333,0.118,0.201834862,0.9709,0.68627451,1000,1000
2017,11,3,22,0,0,0,0,0,0,Water,0.790697674,0.559777778,0.118,0.19266055,0.9626,0.68627451,1010,1010
2017,11,3,23,0,0,0,0,0,0,Probably Clear,0.76744186,0.621166667,0.118,0.220183486,0.981,0.666666667,1010,1010
2017,11,4,0,0,0,0,0,0,0,Probably Clear,0.720930233,0.682833333,0.118,0.28440367,0.9323,0.647058824,1010,1010
2017,11,4,1,0,0,0,0,0,0,Probably Clear,0.674418605,0.742388889,0.118,0.357798165,0.8618,0.62745098,1010,1010
2017,11,4,2,0,0,0,0,0,0,Probably Clear,0.627906977,0.796111111,0.118,0.412844037,0.8342,0.588235294,1010,1010
2017,11,4,3,0,0,0,0,0,0,Probably Clear,0.558139535,0.836611111,0.118,0.440366972,0.7457,0.568627451,1010,1010
2017,11,4,4,0,0,0,0,0,0,Probably Clear,0.534883721,0.851555556,0.118,0.431192661,0.7338,0.549019608,1010,1010
