Year,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2017,10,12,7,0,0,0,0,0,0,Opaque Ice,8,127.39,0.129,4.4,73.51,13,1020
2017,10,12,8,0,0,0,0,0,0,Overlapping,7,117.07,0.129,4.4,74.18,12,1020
2017,10,12,9,0,0,0,0,0,0,Overlapping,6,106.13,0.129,4.3,71.21,12,1020
2017,10,12,10,0,0,0,0,0,0,Super-Cooled Water,6,95.03,0.129,4.3,69.78,12,1020
2017,10,12,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Super-Cooled Water,6,84.12,0.129,4.3,69.38,12,1020
2017,10,12,12,69,592,234,69,592,234,Clear,6,73.77,0.129,4.4,68.41,12,1020
2017,10,12,13,86,737,404,86,737,404,Clear,5,64.44,0.129,4.5,62.17,13,1020
2017,10,12,14,95,817,543,95,817,543,Clear,5,56.77,0.129,4.4,61.02,13,1020
2017,10,12,15,267,311,461,99,862,635,Fog,5,51.6,0.129,4.3,60.21,13,1020
2017,10,12,16,299,205,432,101,878,668,Fog,5,49.77,0.129,4.1,59.5,13,1020
2017,10,12,17,99,872,640,99,872,640,Probably Clear,5,51.65,0.129,4,55.03,14,1020
2017,10,12,18,93,845,555,93,845,555,Clear,4,56.86,0.129,3.8,58.09,13,1020
2017,10,12,19,83,778,417,83,778,417,Clear,4,64.56,0.129,3.6,57.88,13,1020
2017,10,12,20,66,641,244,66,641,244,Clear,4,73.92,0.129,3.4,62.04,12,1020
2017,10,12,21,35,320,66,35,320,66,Probably Clear,5,84.29,0.129,3.2,66.89,11,1020
2017,10,12,22,0,0,0,0,0,0,Probably Clear,5,95.22,0.129,3.2,73.56,10,1020
2017,10,12,23,0,0,0,0,0,0,Probably Clear,5,106.34,0.129,3.2,75.32,10,1020
2017,10,13,0,0,0,0,0,0,0,Probably Clear,6,117.3,0.129,3.2,76.31,10,1020
2017,10,13,1,0,0,0,0,0,0,Probably Clear,6,127.66,0.129,3.2,76.95,10,1020
2017,10,13,2,0,0,0,0,0,0,Probably Clear,6,136.7,0.129,3.3,82.82,9,1020
2017,10,13,3,0,0,0,0,0,0,Probably Clear,6,143.24,0.129,3.3,83.55,9,1020
2017,10,13,4,0,0,0,0,0,0,Probably Clear,6,145.7,0.129,3.3,78.92,10,1020
2017,10,13,5,0,0,0,0,0,0,Probably Clear,6,143.22,0.129,3.2,79.75,10,1020
2017,10,13,6,0,0,0,0,0,0,Probably Clear,6,136.67,0.129,3.1,86.22,9,1020
2017,10,13,7,0,0,0,0,0,0,Probably Clear,6,127.64,0.129,3.1,87.14,9,1020
2017,10,13,8,0,0,0,0,0,0,Water,7,117.29,0.129,3,87.82,9,1020
2017,10,13,9,0,0,0,0,0,0,Probably Clear,7,106.34,0.129,2.9,88.8,9,1020
2017,10,13,10,0,0,0,0,0,0,Probably Clear,7,95.24,0.129,2.9,89.94,9,1020
2017,10,13,11,32,353,67,32,353,67,Probably Clear,7,84.34,0.129,2.8,85.78,10,1020
2017,10,13,12,61,667,245,61,667,245,Clear,8,74.01,0.129,2.7,72.11,13,1020
2017,10,13,13,76,799,418,76,799,418,Clear,7,64.71,0.129,2.7,66.62,14,1020
2017,10,13,14,85,863,555,85,863,555,Clear,7,57.08,0.129,2.7,62.02,15,1020
2017,10,13,15,90,895,642,90,895,642,Clear,7,51.95,0.129,2.7,58.63,16,1020
2017,10,13,16,92,900,669,92,900,669,Clear,8,50.14,0.129,2.7,59.79,16,1020
2017,10,13,17,90,885,635,90,885,635,Probably Clear,8,52.03,0.129,2.7,57.21,17,1020
2017,10,13,18,86,844,543,86,844,543,Clear,8,57.22,0.129,2.7,58.44,17,1020
2017,10,13,19,77,769,403,77,769,403,Clear,9,64.9,0.129,2.7,63.98,16,1020
2017,10,13,20,62,623,231,62,623,231,Clear,9,74.23,0.129,2.7,70.73,15,1020
2017,10,13,21,32,289,59,32,289,59,Probably Clear,10,84.59,0.129,2.7,78.84,14,1020
2017,10,13,22,0,0,0,0,0,0,Clear,11,95.51,0.129,2.8,88.21,13,1020
2017,10,13,23,0,0,0,0,0,0,Clear,11,106.63,0.129,2.9,91.27,13,1020
2017,10,14,0,0,0,0,0,0,0,Probably Clear,12,117.6,0.129,2.9,93.95,13,1020
2017,10,14,1,0,0,0,0,0,0,Probably Clear,12,127.98,0.129,2.8,90.37,14,1020
2017,10,14,2,0,0,0,0,0,0,Probably Clear,12,137.04,0.129,2.7,92.64,14,1020
2017,10,14,3,0,0,0,0,0,0,Probably Clear,13,143.61,0.129,2.6,94.88,14,1020
2017,10,14,4,0,0,0,0,0,0,Water,13,146.07,0.129,2.5,97.07,14,1020
2017,10,14,5,0,0,0,0,0,0,Super-Cooled Water,13,143.55,0.129,2.3,99.32,14,1020
2017,10,14,6,0,0,0,0,0,0,Water,13,136.95,0.129,2.1,100,13,1020
2017,10,14,7,0,0,0,0,0,0,Water,13,127.87,0.129,1.9,100,13,1020
2017,10,14,8,0,0,0,0,0,0,Water,13,117.5,0.129,1.7,100,13,1020
2017,10,14,9,0,0,0,0,0,0,Water,13,106.54,0.129,1.6,100,13,1020
2017,10,14,10,0,0,0,0,0,0,Water,13,95.44,0.129,1.5,100,13,1020
2017,10,14,11,35,203,54,35,203,54,Probably Clear,14,84.56,0.129,1.4,100,14,1020
2017,10,14,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Probably Clear,14,74.25,0.129,1.2,99.68,15,1020
2017,10,14,13,128,590.2692308,128,98,646,371,Water,15,64.98,0.129,1,96.8,16,1020
2017,10,14,14,183,9,189,117,702,496,Water,15,57.39,0.129,0.7,92.76,17,1020
2017,10,14,15,208,11,215,153,676,566,Cirrus,15,52.29,0.129,0.5,93.81,17,1020
2017,10,14,16,183,3,185,157,685,593,Water,16,50.52,0.129,0.5,88.81,18,1010
2017,10,14,17,169,671.625,170,144,693,567,Water,16,52.4,0.129,0.7,89.44,18,1010
2017,10,14,18,131,704.8333333,131,111,716,495,Water,16,57.58,0.129,0.8,89.9,18,1010
2017,10,14,19,92,607.2857143,92,91,664,369,Water,16,65.24,0.129,0.9,90.09,18,1010
2017,10,14,20,68,540,211,68,540,211,Probably Clear,16,74.55,0.129,0.7,90.24,18,1010
2017,10,14,21,31,227,52,31,227,52,Probably Clear,16,84.89,0.129,0.6,97.26,17,1010
2017,10,14,22,0,0,0,0,0,0,Probably Clear,15,95.8,0.129,0.8,99.57,16,1010
2017,10,14,23,0,0,0,0,0,0,Probably Clear,15,106.92,0.129,1.1,100,15,1010
2017,10,15,0,0,0,0,0,0,0,Probably Clear,15,117.9,0.129,1.2,100,15,1010
2017,10,15,1,0,0,0,0,0,0,Probably Clear,15,128.29,0.129,0.9,100,15,1010
2017,10,15,2,0,0,0,0,0,0,Probably Clear,14,137.38,0.129,0.6,100,14,1010
2017,10,15,3,0,0,0,0,0,0,Probably Clear,14,143.98,0.129,0.7,100,14,1010
2017,10,15,4,0,0,0,0,0,0,Probably Clear,14,146.44,0.129,0.9,100,14,1010
2017,10,15,5,0,0,0,0,0,0,Probably Clear,14,143.89,0.129,1.1,100,14,1010
2017,10,15,6,0,0,0,0,0,0,Water,14,137.23,0.129,1.2,100,14,1010
2017,10,15,7,0,0,0,0,0,0,Water,14,128.11,0.129,1.2,100,14,1010
2017,10,15,8,0,0,0,0,0,0,Cirrus,14,117.72,0.129,1.3,100,14,1010
2017,10,15,9,0,0,0,0,0,0,Probably Clear,14,106.75,0.129,1.5,100,14,1010
2017,10,15,10,0,0,0,0,0,0,Probably Clear,14,95.65,0.129,1.8,100,14,1010
2017,10,15,11,31,241,53,31,241,53,Probably Clear,15,84.77,0.129,2,100,15,1010
2017,10,15,12,62,566,214,62,566,214,Probably Clear,16,74.49,0.129,2,100,16,1010
2017,10,15,13,153,18,161,77,714,376,Water,16,65.25,0.129,2,93.06,18,1010
2017,10,15,14,203,25,216,83,794,508,Water,17,57.69,0.129,2.2,90.93,19,1010
2017,10,15,15,149,619.0416667,149,89,828,592,Water,17,52.64,0.129,2.6,87.06,20,1010
2017,10,15,16,264,45,293,96,828,618,Fog,17,50.89,0.129,3,82.51,21,1000
2017,10,15,17,136.3448276,671.625,471.5172414,99.55172414,829.0344828,598.137931,Fog,17,52.77,0.129,3.2,77.9,22,1000
2017,10,15,18,218,317,387,94,775,505,Fog,17,57.94,0.129,3.4,77.91,22,1000
2017,10,15,19,85,697,374,85,697,374,Probably Clear,17,65.57,0.129,3.6,82.63,21,1000
2017,10,15,20,68,545,210,68,545,210,Probably Clear,17,74.86,0.129,3.8,87.58,20,1000
2017,10,15,21,30,214,48,30,214,48,Probably Clear,17,85.18,0.129,4,93.15,19,1000
2017,10,15,22,0,0,0,0,0,0,Probably Clear,17,96.09,0.129,4.3,93.28,19,1000
2017,10,15,23,0,0,0,0,0,0,Probably Clear,17,107.21,0.129,4.6,98.61,18,1000
2017,10,16,0,0,0,0,0,0,0,Probably Clear,17,118.19,0.127,4.8,96.29,18,1000
2017,10,16,1,0,0,0,0,0,0,Probably Clear,16,128.6,0.127,4.9,93.43,18,1000
2017,10,16,2,0,0,0,0,0,0,Probably Clear,16,137.72,0.127,4.8,92.42,18,1000
2017,10,16,3,0,0,0,0,0,0,Probably Clear,16,144.34,0.127,4.6,92.97,18,1000
2017,10,16,4,0,0,0,0,0,0,Probably Clear,17,146.81,0.127,4.3,94.27,18,1000
2017,10,16,5,0,0,0,0,0,0,Probably Clear,17,144.22,0.127,3.8,95.55,18,1000
2017,10,16,6,0,0,0,0,0,0,Probably Clear,17,137.51,0.127,3.3,96.49,18,1000
2017,10,16,7,0,0,0,0,0,0,Probably Clear,17,128.35,0.127,2.7,100,17,1000
2017,10,16,8,0,0,0,0,0,0,Probably Clear,17,117.93,0.127,2.3,100,17,1000
2017,10,16,9,0,0,0,0,0,0,Probably Clear,16,106.95,0.127,2.1,100,16,1000
2017,10,16,10,0,0,0,0,0,0,Probably Clear,14,95.86,0.127,2.3,98.19,15,1000
2017,10,16,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Probably Clear,12,84.99,0.127,2.8,85.26,15,1000
2017,10,16,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Overlapping,10,74.73,0.127,3.2,76.48,15,1000
2017,10,16,13,94.73333333,590.2692308,310.1,83.96666667,715.7,381.8333333,Overlapping,9,65.52,0.127,3.2,70.63,15,1000
2017,10,16,14,115.0666667,602.962963,407.2333333,94.1,792.1,515.0333333,Overlapping,9,58,0.127,3,63.36,16,1000
2017,10,16,15,148.5172414,619.0416667,461.6896552,99.65517241,830.8965517,601.6206897,Overlapping,8,52.99,0.127,2.9,61.19,16,1000
2017,10,16,16,141.8518519,618.0434783,474.037037,99.18518519,846.1851852,626,Overlapping,7,51.25,0.127,3.1,58.51,16,1000
2017,10,16,17,136.3448276,671.625,471.5172414,99.55172414,829.0344828,598.137931,Overlapping,7,53.14,0.127,3.3,59.13,15,1000
2017,10,16,18,108.8333333,704.8333333,407.0333333,95.73333333,785.4,510.6333333,Overlapping,6,58.29,0.127,3.4,59.98,14,1000
2017,10,16,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Overlapping,5,65.9,0.127,3.3,58.01,14,1010
2017,10,16,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Overlapping,5,75.17,0.127,3.1,61.08,13,1010
2017,10,16,21,28,286.9375,60.5625,28,286.9375,60.5625,Overlapping,5,85.48,0.127,3.1,65.14,12,1010
2017,10,16,22,0,0,0,0,0,0,Overlapping,5,96.37,0.127,3.4,65.47,12,1010
2017,10,16,23,0,0,0,0,0,0,Overlapping,5,107.49,0.127,3.9,69.26,11,1010
2017,10,17,0,0,0,0,0,0,0,Super-Cooled Water,5,118.48,0.127,4.4,72.03,10,1010
2017,10,17,1,0,0,0,0,0,0,Super-Cooled Water,4,128.91,0.127,4.6,74.72,9,1010
2017,10,17,2,0,0,0,0,0,0,Overlapping,4,138.06,0.127,4.6,78.1,8,1010
2017,10,17,3,0,0,0,0,0,0,Super-Cooled Water,4,144.71,0.127,4.5,76.87,8,1010
2017,10,17,4,0,0,0,0,0,0,Probably Clear,4,147.17,0.127,4.4,81.58,7,1010
2017,10,17,5,0,0,0,0,0,0,Probably Clear,3,144.54,0.127,4.1,81.15,7,1010
2017,10,17,6,0,0,0,0,0,0,Fog,3,137.79,0.127,4,80.74,7,1010
2017,10,17,7,0,0,0,0,0,0,Probably Clear,3,128.59,0.127,3.9,86.21,6,1010
2017,10,17,8,0,0,0,0,0,0,Probably Clear,3,118.14,0.127,3.6,85.95,6,1010
2017,10,17,9,0,0,0,0,0,0,Probably Clear,3,107.16,0.127,3.4,85.76,6,1010
2017,10,17,10,0,0,0,0,0,0,Probably Clear,3,96.06,0.127,3.4,85.64,6,1010
2017,10,17,11,26,355,56,26,355,56,Probably Clear,3,85.21,0.127,3.4,85.21,6,1020
2017,10,17,12,54,684,232,54,684,232,Clear,3,74.97,0.127,3.4,77.47,7,1020
2017,10,17,13,68,821,405,68,821,405,Clear,2,65.79,0.127,3.3,63.13,9,1020
2017,10,17,14,75,888,542,75,888,542,Clear,1,58.31,0.127,3,54.95,10,1020
2017,10,17,15,79,919,628,79,919,628,Clear,0,53.33,0.127,2.5,49.06,11,1020
2017,10,17,16,80,926,655,80,926,655,Clear,0,51.62,0.127,1.9,43.98,12,1020
2017,10,17,17,78,913,621,78,913,621,Clear,0,53.51,0.127,1.4,42,12,1020
2017,10,17,18,75,872,529,75,872,529,Clear,-1,58.64,0.127,0.9,37.57,13,1010
2017,10,17,19,66,804,391,66,804,391,Clear,-1,66.22,0.127,0.4,36.29,13,1010
2017,10,17,20,52,666,219,52,666,219,Clear,-1,75.47,0.127,0.7,39.34,12,1010
2017,10,17,21,23,330,47,23,330,47,Probably Clear,2,85.77,0.127,1.7,53.84,10,1010
2017,10,17,22,0,0,0,0,0,0,Probably Clear,2,96.65,0.127,2.6,60.55,9,1010
2017,10,17,23,0,0,0,0,0,0,Probably Clear,3,107.77,0.127,3.1,65.04,10,1020
2017,10,18,0,0,0,0,0,0,0,Probably Clear,4,118.77,0.127,3.2,73.57,9,1020
2017,10,18,1,0,0,0,0,0,0,Probably Clear,5,129.21,0.127,3.3,82.45,8,1020
2017,10,18,2,0,0,0,0,0,0,Probably Clear,5,138.39,0.127,3.4,84.79,8,1010
2017,10,18,3,0,0,0,0,0,0,Probably Clear,5,145.07,0.127,3.3,86.42,8,1010
2017,10,18,4,0,0,0,0,0,0,Probably Clear,6,147.54,0.127,3.3,87.63,8,1010
2017,10,18,5,0,0,0,0,0,0,Probably Clear,6,144.87,0.127,3.3,83.43,9,1010
2017,10,18,6,0,0,0,0,0,0,Probably Clear,6,138.06,0.127,3.5,85.53,9,1010
2017,10,18,7,0,0,0,0,0,0,Probably Clear,7,128.82,0.127,3.6,87.65,9,1010
2017,10,18,8,0,0,0,0,0,0,Probably Clear,7,118.36,0.127,3.5,89.34,9,1010
2017,10,18,9,0,0,0,0,0,0,Probably Clear,7,107.36,0.127,3.4,89.63,9,1010
2017,10,18,10,0,0,0,0,0,0,Probably Clear,7,96.27,0.127,3.2,88.95,9,1010
2017,10,18,11,26,275,48,26,275,48,Probably Clear,7,85.43,0.127,3,88.28,9,1010
2017,10,18,12,58,616,216,58,616,216,Clear,7,75.21,0.127,2.8,76.38,11,1020
2017,10,18,13,73,775,387,73,775,387,Clear,6,66.06,0.127,2.5,61.62,14,1020
2017,10,18,14,79,856,525,79,856,525,Clear,7,58.62,0.127,2.1,57.01,16,1020
2017,10,18,15,82,896,613,82,896,613,Clear,8,53.67,0.127,1.6,57.24,17,1020
2017,10,18,16,82,906,640,82,906,640,Clear,7,51.98,0.127,1.2,50.6,18,1010
2017,10,18,17,81,894,608,81,894,608,Clear,6,53.87,0.127,0.9,45.02,19,1010
2017,10,18,18,77,853,517,77,853,517,Clear,6,58.99,0.127,0.7,40.87,20,1010
2017,10,18,19,68,780,379,68,780,379,Clear,5,66.55,0.127,0.6,39.92,20,1010
2017,10,18,20,52,637,209,52,637,209,Clear,6,75.78,0.127,0.7,43.64,19,1010
2017,10,18,21,22,293,42,22,293,42,Probably Clear,8,86.05,0.127,1.1,55.43,17,1010
2017,10,18,22,0,0,0,0,0,0,Probably Clear,7,96.93,0.127,1.5,61.98,15,1020
2017,10,18,23,0,0,0,0,0,0,Probably Clear,8,108.04,0.127,1.8,69.88,14,1020
2017,10,19,0,0,0,0,0,0,0,Probably Clear,9,119.05,0.127,2.2,78.82,13,1020
2017,10,19,1,0,0,0,0,0,0,Probably Clear,10,129.51,0.127,2.5,82.51,13,1020
2017,10,19,2,0,0,0,0,0,0,Probably Clear,10,138.72,0.127,2.5,91.68,12,1020
2017,10,19,3,0,0,0,0,0,0,Probably Clear,11,145.42,0.127,2.5,100,11,1020
2017,10,19,4,0,0,0,0,0,0,Probably Clear,11,147.9,0.127,2.6,100,11,1020
2017,10,19,5,0,0,0,0,0,0,Probably Clear,11,145.19,0.127,2.6,100,11,1020
2017,10,19,6,0,0,0,0,0,0,Probably Clear,11,138.34,0.127,2.6,100,11,1020
2017,10,19,7,0,0,0,0,0,0,Probably Clear,11,129.06,0.127,2.6,100,11,1020
2017,10,19,8,0,0,0,0,0,0,Probably Clear,11,118.57,0.127,2.7,100,11,1020
2017,10,19,9,0,0,0,0,0,0,Probably Clear,11,107.56,0.127,2.7,100,11,1010
2017,10,19,10,0,0,0,0,0,0,Water,11,96.47,0.127,2.8,100,11,1010
2017,10,19,11,26,254,45,26,254,45,Probably Clear,13,85.65,0.127,2.8,100,13,1010
2017,10,19,12,62,583,209,62,583,209,Probably Clear,13,75.45,0.127,2.5,92.5,15,1010
2017,10,19,13,81,733,375,81,733,375,Clear,13,66.33,0.127,2.5,80.01,17,1010
2017,10,19,14,92,807,509,92,807,509,Clear,12,58.93,0.127,2.7,68.17,18,1010
2017,10,19,15,86,878,602,86,878,602,Clear,11,54.01,0.127,3,60.03,19,1010
2017,10,19,16,88,887,630,88,887,630,Clear,10,52.34,0.127,3.2,58.71,19,1010
2017,10,19,17,87,874,598,87,874,598,Clear,10,54.23,0.127,3.3,54.47,20,1010
2017,10,19,18,78,849,512,78,849,512,Clear,10,59.33,0.127,3.5,54,20,1010
2017,10,19,19,70,776,375,70,776,375,Clear,10,66.87,0.127,3.7,57.53,19,1010
2017,10,19,20,55,621,205,55,621,205,Clear,10,76.07,0.127,3.8,62.09,18,1010
2017,10,19,21,28,286.9375,60.5625,28,286.9375,60.5625,Clear,10,86.33,0.127,4,72.21,16,1010
2017,10,19,22,0,0,0,0,0,0,Probably Clear,11,97.2,0.127,4.1,79.65,15,1010
2017,10,19,23,0,0,0,0,0,0,Probably Clear,11,108.31,0.127,4.3,81.79,15,1010
2017,10,20,0,0,0,0,0,0,0,Clear,12,119.33,0.127,4.3,88.28,14,1010
2017,10,20,1,0,0,0,0,0,0,Clear,12,129.81,0.127,4.2,88.51,14,1010
2017,10,20,2,0,0,0,0,0,0,Overlapping,12,139.04,0.127,4.1,88.78,14,1010
2017,10,20,3,0,0,0,0,0,0,Overlapping,12,145.78,0.127,4,89.29,14,1010
2017,10,20,4,0,0,0,0,0,0,Overlapping,12,148.26,0.127,3.7,89.66,14,1010
2017,10,20,5,0,0,0,0,0,0,Overlapping,12,145.52,0.127,3.4,89.57,14,1010
2017,10,20,6,0,0,0,0,0,0,Overlapping,12,138.61,0.127,3.2,87.99,14,1010
2017,10,20,7,0,0,0,0,0,0,Probably Clear,11,129.29,0.127,3,85.21,14,1010
2017,10,20,8,0,0,0,0,0,0,Overlapping,10,118.78,0.127,3,86.96,13,1010
2017,10,20,9,0,0,0,0,0,0,Clear,10,107.77,0.127,3,89.33,12,1010
2017,10,20,10,0,0,0,0,0,0,Probably Clear,10,96.68,0.127,3.1,87.74,12,1010
2017,10,20,11,23,304,45,23,304,45,Probably Clear,9,85.87,0.127,3.1,87.02,12,1010
2017,10,20,12,53,654,215,53,654,215,Clear,9,75.69,0.127,3.1,75.72,14,1010
2017,10,20,13,68,797,384,68,797,384,Clear,8,66.6,0.127,3.2,65.08,15,1010
2017,10,20,14,76,862,517,76,862,517,Clear,6,59.23,0.127,3,52.21,16,1010
2017,10,20,15,80,893,601,80,893,601,Clear,5,54.35,0.127,2.5,46.54,17,1010
2017,10,20,16,81,900,627,81,900,627,Clear,5,52.7,0.127,2,43.41,18,1010
2017,10,20,17,79,888,593,79,888,593,Clear,5,54.59,0.127,1.7,41.28,19,1010
2017,10,20,18,73,853,504,73,853,504,Clear,5,59.67,0.127,1.6,41.9,19,1010
2017,10,20,19,65,780,368,65,780,368,Clear,6,67.19,0.127,1.6,42.84,19,1010
2017,10,20,20,51,629,199,51,629,199,Clear,6,76.37,0.127,1.6,47.59,18,1010
2017,10,20,21,20,259,35,20,259,35,Probably Clear,7,86.61,0.127,1.7,57.82,16,1010
2017,10,20,22,0,0,0,0,0,0,Clear,7,97.47,0.127,2,61.84,15,1010
2017,10,20,23,0,0,0,0,0,0,Clear,7,108.58,0.127,2.3,61.61,15,1010
2017,10,21,0,0,0,0,0,0,0,Clear,7,119.6,0.127,2.5,66.03,14,1010
2017,10,21,1,0,0,0,0,0,0,Clear,7,130.1,0.127,2.5,70.87,13,1010
2017,10,21,2,0,0,0,0,0,0,Probably Clear,7,139.36,0.127,2.4,71.36,13,1010
2017,10,21,3,0,0,0,0,0,0,Probably Clear,7,146.13,0.127,2.3,76.35,12,1010
2017,10,21,4,0,0,0,0,0,0,Probably Clear,7,148.62,0.127,2.3,76.47,12,1010
2017,10,21,5,0,0,0,0,0,0,Probably Clear,8,145.84,0.127,2.4,81.81,11,1010
2017,10,21,6,0,0,0,0,0,0,Probably Clear,8,138.88,0.127,2.5,81.95,11,1010
2017,10,21,7,0,0,0,0,0,0,Probably Clear,8,129.52,0.127,2.6,81.93,11,1010
2017,10,21,8,0,0,0,0,0,0,Probably Clear,7,118.99,0.127,2.5,87.34,10,1010
2017,10,21,9,0,0,0,0,0,0,Probably Clear,7,107.97,0.127,2.3,86.87,10,1020
2017,10,21,10,0,0,0,0,0,0,Probably Clear,7,96.89,0.127,2.2,86.12,10,1020
2017,10,21,11,22,300,42,22,300,42,Probably Clear,7,86.09,0.127,1.8,79.99,11,1020
2017,10,21,12,51,640,207,51,640,207,Clear,7,75.93,0.127,1.2,69.56,13,1020
2017,10,21,13,67,781,374,67,781,374,Clear,7,66.87,0.127,0.8,60.15,15,1020
2017,10,21,14,76,851,508,76,851,508,Clear,8,59.54,0.127,0.8,52.85,18,1020
2017,10,21,15,83,878,591,83,878,591,Clear,7,54.69,0.127,1,43.82,20,1020
2017,10,21,16,87,883,618,87,883,618,Clear,6,53.06,0.127,1.2,40.16,21,1020
2017,10,21,17,85,869,585,85,869,585,Clear,6,54.94,0.127,1.3,37.36,22,1020
2017,10,21,18,78,836,496,78,836,496,Clear,6,60.01,0.127,1.4,37.56,22,1010
2017,10,21,19,69,758,359,69,758,359,Probably Clear,7,67.5,0.127,1.5,39.15,22,1010
2017,10,21,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Probably Clear,9,76.66,0.127,1.7,49.64,20,1020
2017,10,21,21,28,286.9375,60.5625,28,286.9375,60.5625,Probably Clear,10,86.89,0.127,2,61.79,18,1020
2017,10,21,22,0,0,0,0,0,0,Overlapping,10,97.73,0.127,2.3,68.47,16,1020
2017,10,21,23,0,0,0,0,0,0,Overlapping,10,108.84,0.127,2.3,74.71,15,1020
2017,10,22,0,0,0,0,0,0,0,Overlapping,10,119.87,0.127,2.1,80.82,14,1020
2017,10,22,1,0,0,0,0,0,0,Overlapping,10,130.38,0.127,2.1,81.08,14,1020
2017,10,22,2,0,0,0,0,0,0,Overlapping,10,139.67,0.127,2.1,86.59,13,1020
2017,10,22,3,0,0,0,0,0,0,Overlapping,10,146.47,0.127,2.1,86.07,13,1020
2017,10,22,4,0,0,0,0,0,0,Overlapping,10,148.97,0.127,2.2,90.6,12,1020
2017,10,22,5,0,0,0,0,0,0,Overlapping,10,146.15,0.127,2.3,89.3,12,1020
2017,10,22,6,0,0,0,0,0,0,Water,10,139.15,0.127,2.2,88.09,12,1020
2017,10,22,7,0,0,0,0,0,0,Overlapping,10,129.76,0.127,2,87.9,12,1020
2017,10,22,8,0,0,0,0,0,0,Overlapping,10,119.2,0.127,1.7,88.41,12,1020
2017,10,22,9,0,0,0,0,0,0,Overlapping,10,108.17,0.127,1.5,88.98,12,1020
2017,10,22,10,0,0,0,0,0,0,Overlapping,10,97.1,0.127,1.1,89.81,12,1020
2017,10,22,11,28.73684211,311.8947368,60.31578947,28.73684211,311.8947368,60.31578947,Overlapping,10,86.31,0.127,0.6,86.07,12,1020
2017,10,22,12,63.63636364,574.6190476,212.5454545,62,615.9545455,230.9545455,Overlapping,11,76.17,0.127,0.2,84.91,14,1020
2017,10,22,13,76,727,359,76,727,359,Clear,11,67.15,0.127,0.1,78.39,15,1020
2017,10,22,14,87,805,492,87,805,492,Probably Clear,11,59.84,0.127,0.1,69.13,17,1020
2017,10,22,15,85,866,581,85,866,581,Clear,10,55.02,0.127,0.2,63.29,18,1020
2017,10,22,16,88,873,608,88,873,608,Probably Clear,10,53.41,0.127,0.2,57.37,19,1020
2017,10,22,17,88,856,575,88,856,575,Clear,9,55.3,0.127,0.3,52.43,20,1020
2017,10,22,18,83,816,486,83,816,486,Probably Clear,9,60.34,0.127,0.4,52.53,20,1020
2017,10,22,19,93.60869565,607.2857143,322.3913043,79.95652174,743.7391304,393.3478261,Probably Clear,10,67.81,0.127,0.5,57.63,19,1020
2017,10,22,20,60.125,623.1875,227.625,60.125,623.1875,227.625,Probably Clear,11,76.95,0.127,0.7,65.03,18,1020
2017,10,22,21,28,286.9375,60.5625,28,286.9375,60.5625,Probably Clear,12,87.16,0.127,0.9,84.98,15,1020
2017,10,22,22,0,0,0,0,0,0,Super-Cooled Water,12,97.99,0.127,1,96.82,13,1020
2017,10,22,23,0,0,0,0,0,0,Cirrus,13,109.1,0.127,1.2,100,13,1020
2017,10,23,0,0,0,0,0,0,0,Overlapping,13,120.13,0.127,1.5,100,13,1020
2017,10,23,1,0,0,0,0,0,0,Overlapping,13,130.66,0.127,1.8,100,13,1020
2017,10,23,2,0,0,0,0,0,0,Probably Clear,13,139.98,0.127,1.9,100,13,1020
2017,10,23,3,0,0,0,0,0,0,Overlapping,11,146.82,0.127,1.9,100,12,1020
2017,10,23,4,0,0,0,0,0,0,Overlapping,11,149.32,0.127,1.8,100,12,1020
2017,10,23,5,0,0,0,0,0,0,Probably Clear,11,146.47,0.127,1.7,100,12,1020
2017,10,23,6,0,0,0,0,0,0,Water,11,139.41,0.127,1.6,100,12,1020
2017,10,23,7,0,0,0,0,0,0,Cirrus,11,129.99,0.127,1.6,100,12,1020
2017,10,23,8,0,0,0,0,0,0,Water,11,119.41,0.127,1.6,100,12,1020
2017,10,23,9,0,0,0,0,0,0,Probably Clear,11,108.38,0.127,1.6,100,12,1020
2017,10,23,10,0,0,0,0,0,0,Probably Clear,11,97.3,0.127,1.8,100,12,1020
2017,10,23,11,21,252,36,21,252,36,Probably Clear,13,86.53,0.127,1.9,100,13,1020
2017,10,23,12,53,602,194,53,602,194,Probably Clear,14,76.41,0.127,1.7,100,14,1020
2017,10,23,13,149,38,164,70,744,355,Water,14,67.42,0.127,1.5,91.56,16,1020
2017,10,23,14,208,59,238,80,814,485,Overlapping,14,60.14,0.127,1.5,84.41,17,1020
