date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonup,sunup,moonrise,moonset,sunrise,sunset,DewPointC Norm,FeelsLikeC Norm,HeatIndexC Norm,WindChillC Norm,WindGustKmph Norm,cloudcover Norm,humidity Norm,precipMM Norm,pressure Norm,tempC Norm,visibility,winddirDegree Norm,windspeedKmph Norm
10/27/2017 20:00,15,8,0,8.7,4,47,0,1,12:44 pm,10:48 pm,6:10 am,4:43 pm,0.574468085,0.623188406,0.561403509,0.661538462,0.2,0.01,0.580246914,0,0.617647059,0.603773585,10,0.666666667,0.157142857
10/27/2017 21:00,15,8,0,8.7,4,47,0,1,12:44 pm,10:48 pm,6:10 am,4:43 pm,0.574468085,0.623188406,0.561403509,0.661538462,0.21,0,0.592592593,0,0.617647059,0.603773585,10,0.683333333,0.157142857
10/27/2017 22:00,15,8,0,8.7,4,47,0,1,12:44 pm,10:48 pm,6:10 am,4:43 pm,0.595744681,0.623188406,0.561403509,0.661538462,0.19,0,0.617283951,0,0.617647059,0.603773585,10,0.683333333,0.157142857
10/27/2017 23:00,15,8,0,8.7,4,47,0,1,12:44 pm,10:48 pm,6:10 am,4:43 pm,0.595744681,0.623188406,0.561403509,0.661538462,0.18,0,0.62962963,0,0.617647059,0.603773585,10,0.683333333,0.142857143
10/28/2017 0:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.595744681,0.623188406,0.561403509,0.661538462,0.16,0,0.641975309,0,0.617647059,0.603773585,10,0.683333333,0.128571429
10/28/2017 1:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.617021277,0.637681159,0.561403509,0.676923077,0.13,0,0.666666667,0,0.617647059,0.603773585,10,0.669444444,0.114285714
10/28/2017 2:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.617021277,0.637681159,0.561403509,0.676923077,0.11,0,0.679012346,0,0.617647059,0.603773585,10,0.655555556,0.1
10/28/2017 3:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.638297872,0.637681159,0.578947368,0.676923077,0.09,0,0.703703704,0,0.617647059,0.622641509,10,0.641666667,0.085714286
10/28/2017 4:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.638297872,0.637681159,0.578947368,0.676923077,0.08,0,0.716049383,0,0.617647059,0.622641509,10,0.597222222,0.085714286
10/28/2017 5:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.638297872,0.652173913,0.578947368,0.692307692,0.08,0,0.716049383,0,0.617647059,0.622641509,10,0.55,0.085714286
10/28/2017 6:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.638297872,0.652173913,0.578947368,0.692307692,0.07,0,0.728395062,0,0.617647059,0.622641509,10,0.505555556,0.085714286
10/28/2017 7:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.659574468,0.666666667,0.614035088,0.707692308,0.1,0.01,0.691358025,0,0.617647059,0.660377358,10,0.508333333,0.114285714
10/28/2017 8:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.680851064,0.695652174,0.631578947,0.738461538,0.13,0.01,0.654320988,0,0.617647059,0.679245283,10,0.508333333,0.157142857
10/28/2017 9:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.710144928,0.649122807,0.753846154,0.16,0.02,0.62962963,0,0.617647059,0.698113208,10,0.511111111,0.185714286
10/28/2017 10:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.724637681,0.666666667,0.769230769,0.18,0.04,0.604938272,0,0.602941176,0.716981132,10,0.505555556,0.2
10/28/2017 11:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.739130435,0.684210526,0.784615385,0.2,0.06,0.580246914,0,0.602941176,0.735849057,10,0.5,0.228571429
10/28/2017 12:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.739130435,0.684210526,0.784615385,0.22,0.08,0.555555556,0,0.588235294,0.735849057,10,0.494444444,0.242857143
10/28/2017 13:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.724637681,0.666666667,0.769230769,0.23,0.33,0.580246914,0,0.588235294,0.716981132,10,0.5,0.242857143
10/28/2017 14:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.724637681,0.666666667,0.769230769,0.24,0.59,0.617283951,0,0.588235294,0.716981132,10,0.505555556,0.228571429
10/28/2017 15:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.710144928,0.649122807,0.753846154,0.25,0.85,0.641975309,0,0.573529412,0.698113208,10,0.511111111,0.228571429
10/28/2017 16:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.695652174,0.631578947,0.738461538,0.24,0.84,0.679012346,0,0.573529412,0.679245283,10,0.502777778,0.214285714
10/28/2017 17:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.68115942,0.631578947,0.723076923,0.23,0.84,0.728395062,0,0.573529412,0.679245283,10,0.497222222,0.2
10/28/2017 18:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.666666667,0.614035088,0.707692308,0.22,0.84,0.765432099,0,0.573529412,0.660377358,10,0.491666667,0.185714286
10/28/2017 19:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.666666667,0.614035088,0.707692308,0.23,0.63,0.777777778,0,0.573529412,0.660377358,10,0.486111111,0.185714286
10/28/2017 20:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.70212766,0.666666667,0.614035088,0.707692308,0.24,0.41,0.790123457,0,0.573529412,0.660377358,10,0.483333333,0.185714286
10/28/2017 21:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.723404255,0.666666667,0.614035088,0.707692308,0.24,0.2,0.814814815,0,0.573529412,0.660377358,10,0.480555556,0.185714286
10/28/2017 22:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.723404255,0.666666667,0.614035088,0.707692308,0.24,0.17,0.814814815,0,0.573529412,0.660377358,10,0.469444444,0.185714286
10/28/2017 23:00,18,11,0,7.1,5,54,0,1,1:23 pm,11:47 pm,6:11 am,4:42 pm,0.723404255,0.666666667,0.614035088,0.707692308,0.24,0.14,0.827160494,0,0.558823529,0.660377358,10,0.458333333,0.185714286
10/29/2017 0:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.723404255,0.666666667,0.614035088,0.707692308,0.23,0.11,0.839506173,0,0.558823529,0.660377358,10,0.444444444,0.171428571
10/29/2017 1:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.723404255,0.666666667,0.614035088,0.707692308,0.25,0.19,0.839506173,0,0.558823529,0.660377358,10,0.444444444,0.185714286
10/29/2017 2:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.744680851,0.68115942,0.631578947,0.723076923,0.26,0.27,0.851851852,0,0.558823529,0.679245283,10,0.444444444,0.2
10/29/2017 3:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.744680851,0.68115942,0.631578947,0.723076923,0.27,0.35,0.851851852,0,0.544117647,0.679245283,10,0.444444444,0.214285714
10/29/2017 4:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.744680851,0.68115942,0.631578947,0.723076923,0.24,0.4,0.827160494,0,0.544117647,0.679245283,10,0.425,0.2
10/29/2017 5:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.744680851,0.695652174,0.631578947,0.738461538,0.22,0.45,0.802469136,0,0.544117647,0.679245283,10,0.405555556,0.171428571
10/29/2017 6:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.723404255,0.695652174,0.631578947,0.738461538,0.19,0.5,0.790123457,0,0.544117647,0.679245283,10,0.388888889,0.157142857
10/29/2017 7:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.723404255,0.710144928,0.649122807,0.753846154,0.22,0.4,0.740740741,0,0.529411765,0.698113208,10,0.391666667,0.2
10/29/2017 8:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.723404255,0.724637681,0.666666667,0.769230769,0.26,0.31,0.703703704,0,0.529411765,0.716981132,10,0.394444444,0.242857143
10/29/2017 9:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.744680851,0.724637681,0.666666667,0.769230769,0.29,0.22,0.666666667,0,0.529411765,0.716981132,10,0.397222222,0.285714286
10/29/2017 10:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.744680851,0.739130435,0.684210526,0.784615385,0.31,0.48,0.679012346,0,0.514705882,0.735849057,10,0.377777778,0.3
10/29/2017 11:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.744680851,0.739130435,0.684210526,0.784615385,0.34,0.74,0.691358025,0,0.5,0.735849057,10,0.358333333,0.314285714
10/29/2017 12:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.765957447,0.739130435,0.684210526,0.784615385,0.37,1,0.716049383,0,0.485294118,0.735849057,10,0.338888889,0.342857143
10/29/2017 13:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.765957447,0.739130435,0.684210526,0.784615385,0.38,0.94,0.728395062,0,0.470588235,0.735849057,10,0.35,0.342857143
10/29/2017 14:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.765957447,0.724637681,0.666666667,0.769230769,0.39,0.87,0.75308642,0.01,0.455882353,0.716981132,10,0.358333333,0.342857143
10/29/2017 15:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.765957447,0.724637681,0.666666667,0.769230769,0.41,0.81,0.765432099,0.01,0.455882353,0.716981132,10,0.369444444,0.357142857
10/29/2017 16:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.765957447,0.724637681,0.666666667,0.769230769,0.42,0.87,0.802469136,0.01,0.426470588,0.716981132,10,0.361111111,0.371428571
10/29/2017 17:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.787234043,0.724637681,0.666666667,0.769230769,0.44,0.94,0.827160494,0,0.411764706,0.716981132,10,0.352777778,0.385714286
10/29/2017 18:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.787234043,0.724637681,0.666666667,0.769230769,0.46,1,0.851851852,0,0.382352941,0.716981132,10,0.344444444,0.4
10/29/2017 19:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.787234043,0.724637681,0.666666667,0.769230769,0.55,1,0.851851852,0,0.352941176,0.716981132,8,0.341666667,0.471428571
10/29/2017 20:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.787234043,0.724637681,0.666666667,0.769230769,0.65,1,0.864197531,0.35,0.323529412,0.716981132,7,0.336111111,0.542857143
10/29/2017 21:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.787234043,0.724637681,0.666666667,0.769230769,0.74,1,0.864197531,0.47,0.279411765,0.716981132,5,0.333333333,0.628571429
10/29/2017 22:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.808510638,0.724637681,0.666666667,0.769230769,0.73,1,0.864197531,0.24,0.25,0.716981132,6,0.327777778,0.614285714
10/29/2017 23:00,18,14,0,5.5,5,61,0,1,1:58 pm,No moonset,6:13 am,4:40 pm,0.808510638,0.739130435,0.684210526,0.784615385,0.71,1,0.87654321,0.19,0.205882353,0.735849057,6,0.322222222,0.614285714
10/30/2017 0:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.808510638,0.739130435,0.684210526,0.784615385,0.7,1,0.87654321,0.25,0.176470588,0.735849057,7,0.316666667,0.6
10/30/2017 1:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.808510638,0.739130435,0.684210526,0.784615385,0.65,0.9,0.888888889,0.12,0.161764706,0.735849057,7,0.366666667,0.571428571
10/30/2017 2:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.829787234,0.739130435,0.684210526,0.784615385,0.59,0.8,0.888888889,0.75,0.132352941,0.735849057,6,0.413888889,0.528571429
10/30/2017 3:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.829787234,0.739130435,0.684210526,0.784615385,0.54,0.71,0.901234568,1,0.117647059,0.735849057,6,0.463888889,0.485714286
10/30/2017 4:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.808510638,0.724637681,0.666666667,0.769230769,0.51,0.7,0.864197531,0.5,0.132352941,0.716981132,7,0.486111111,0.457142857
10/30/2017 5:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.787234043,0.724637681,0.666666667,0.769230769,0.47,0.69,0.839506173,0,0.132352941,0.716981132,9,0.505555556,0.428571429
10/30/2017 6:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.744680851,0.710144928,0.649122807,0.753846154,0.44,0.68,0.814814815,0,0.147058824,0.698113208,10,0.527777778,0.4
10/30/2017 7:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.723404255,0.68115942,0.631578947,0.723076923,0.46,0.77,0.790123457,0,0.161764706,0.679245283,7,0.541666667,0.457142857
10/30/2017 8:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.70212766,0.652173913,0.614035088,0.692307692,0.48,0.85,0.765432099,0.01,0.176470588,0.660377358,5,0.555555556,0.5
10/30/2017 9:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.680851064,0.637681159,0.596491228,0.676923077,0.5,0.94,0.740740741,0.01,0.191176471,0.641509434,2,0.569444444,0.542857143
10/30/2017 10:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.659574468,0.637681159,0.596491228,0.676923077,0.48,0.93,0.666666667,0,0.235294118,0.641509434,5,0.616666667,0.528571429
10/30/2017 11:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.617021277,0.637681159,0.596491228,0.676923077,0.46,0.91,0.592592593,0,0.264705882,0.641509434,7,0.661111111,0.514285714
10/30/2017 12:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.595744681,0.637681159,0.596491228,0.676923077,0.44,0.89,0.518518519,0,0.294117647,0.641509434,10,0.708333333,0.5
10/30/2017 13:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.595744681,0.637681159,0.596491228,0.676923077,0.42,0.59,0.518518519,0,0.323529412,0.641509434,10,0.705555556,0.457142857
10/30/2017 14:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.574468085,0.623188406,0.596491228,0.661538462,0.4,0.3,0.50617284,0,0.352941176,0.641509434,10,0.705555556,0.428571429
10/30/2017 15:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.574468085,0.623188406,0.596491228,0.661538462,0.38,0,0.49382716,0,0.382352941,0.641509434,10,0.702777778,0.385714286
10/30/2017 16:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.553191489,0.608695652,0.578947368,0.646153846,0.37,0,0.50617284,0,0.397058824,0.622641509,10,0.680555556,0.342857143
10/30/2017 17:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.553191489,0.608695652,0.561403509,0.646153846,0.35,0.01,0.530864198,0,0.426470588,0.603773585,10,0.655555556,0.314285714
10/30/2017 18:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.553191489,0.594202899,0.561403509,0.630769231,0.33,0.01,0.543209877,0,0.441176471,0.603773585,10,0.633333333,0.285714286
10/30/2017 19:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.553191489,0.594202899,0.561403509,0.630769231,0.35,0.02,0.543209877,0,0.455882353,0.603773585,10,0.638888889,0.314285714
10/30/2017 20:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.553191489,0.594202899,0.561403509,0.630769231,0.38,0.04,0.555555556,0,0.455882353,0.603773585,10,0.644444444,0.328571429
10/30/2017 21:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.553191489,0.594202899,0.561403509,0.630769231,0.4,0.05,0.555555556,0,0.470588235,0.603773585,10,0.65,0.342857143
10/30/2017 22:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.553191489,0.594202899,0.561403509,0.630769231,0.4,0.06,0.530864198,0,0.485294118,0.603773585,10,0.644444444,0.342857143
10/30/2017 23:00,16,11,0,5.5,3,68,0,1,2:31 pm,12:48 am,6:14 am,4:39 pm,0.531914894,0.594202899,0.561403509,0.630769231,0.4,0.07,0.50617284,0,0.485294118,0.603773585,10,0.641666667,0.342857143
10/31/2017 0:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.531914894,0.594202899,0.561403509,0.630769231,0.4,0.09,0.49382716,0,0.5,0.603773585,10,0.638888889,0.342857143
10/31/2017 1:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.531914894,0.579710145,0.543859649,0.615384615,0.41,0.07,0.49382716,0,0.5,0.58490566,10,0.652777778,0.342857143
10/31/2017 2:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.531914894,0.579710145,0.543859649,0.615384615,0.42,0.05,0.49382716,0,0.514705882,0.58490566,10,0.666666667,0.357142857
10/31/2017 3:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.531914894,0.579710145,0.543859649,0.615384615,0.42,0.03,0.49382716,0,0.514705882,0.58490566,10,0.680555556,0.371428571
10/31/2017 4:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.579710145,0.543859649,0.615384615,0.37,0.04,0.50617284,0,0.529411765,0.58490566,10,0.680555556,0.328571429
10/31/2017 5:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.565217391,0.526315789,0.6,0.32,0.05,0.530864198,0,0.529411765,0.566037736,10,0.683333333,0.285714286
10/31/2017 6:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.565217391,0.526315789,0.6,0.27,0.07,0.543209877,0,0.544117647,0.566037736,10,0.683333333,0.242857143
10/31/2017 7:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.579710145,0.543859649,0.615384615,0.27,0.07,0.481481481,0,0.544117647,0.58490566,10,0.677777778,0.271428571
10/31/2017 8:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.608695652,0.561403509,0.646153846,0.27,0.07,0.419753086,0,0.558823529,0.603773585,10,0.669444444,0.285714286
10/31/2017 9:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.623188406,0.596491228,0.661538462,0.27,0.07,0.358024691,0,0.558823529,0.641509434,10,0.663888889,0.314285714
10/31/2017 10:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.637681159,0.596491228,0.676923077,0.27,0.04,0.333333333,0,0.558823529,0.641509434,10,0.669444444,0.314285714
10/31/2017 11:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.652173913,0.614035088,0.692307692,0.28,0.02,0.308641975,0,0.558823529,0.660377358,10,0.677777778,0.314285714
10/31/2017 12:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.489361702,0.652173913,0.614035088,0.692307692,0.28,0,0.283950617,0,0.558823529,0.660377358,10,0.683333333,0.314285714
10/31/2017 13:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.652173913,0.614035088,0.692307692,0.27,0,0.308641975,0,0.573529412,0.660377358,10,0.697222222,0.285714286
10/31/2017 14:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.652173913,0.596491228,0.692307692,0.27,0,0.333333333,0,0.573529412,0.641509434,10,0.711111111,0.257142857
10/31/2017 15:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.637681159,0.596491228,0.676923077,0.26,0,0.358024691,0,0.588235294,0.641509434,10,0.725,0.242857143
10/31/2017 16:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.623188406,0.578947368,0.661538462,0.26,0,0.395061728,0,0.602941176,0.622641509,10,0.747222222,0.228571429
10/31/2017 17:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.510638298,0.608695652,0.561403509,0.646153846,0.27,0,0.419753086,0,0.617647059,0.603773585,10,0.769444444,0.228571429
10/31/2017 18:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.489361702,0.594202899,0.543859649,0.630769231,0.27,0,0.444444444,0,0.632352941,0.58490566,10,0.791666667,0.214285714
10/31/2017 19:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.489361702,0.579710145,0.543859649,0.615384615,0.27,0.02,0.456790123,0,0.647058824,0.58490566,10,0.811111111,0.214285714
10/31/2017 20:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.489361702,0.579710145,0.526315789,0.615384615,0.26,0.05,0.469135802,0,0.661764706,0.566037736,10,0.827777778,0.214285714
10/31/2017 21:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.489361702,0.579710145,0.526315789,0.615384615,0.25,0.07,0.481481481,0,0.676470588,0.566037736,10,0.844444444,0.2
10/31/2017 22:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.489361702,0.579710145,0.526315789,0.615384615,0.23,0.33,0.481481481,0,0.676470588,0.566037736,10,0.847222222,0.185714286
10/31/2017 23:00,14,9,0,8.7,4,75,0,1,3:03 pm,1:51 am,6:15 am,4:38 pm,0.489361702,0.565217391,0.50877193,0.6,0.2,0.59,0.481481481,0,0.691176471,0.547169811,10,0.852777778,0.157142857
11/1/2017 0:00,13,8,0,7.1,3,81,0,0,3:35 pm,2:57 am,6:16 am,4:36 pm,0.468085106,0.565217391,0.50877193,0.6,0.17,0.85,0.481481481,0,0.691176471,0.547169811,10,0.855555556,0.128571429
11/1/2017 1:00,13,8,0,7.1,3,81,0,0,3:35 pm,2:57 am,6:16 am,4:36 pm,0.468085106,0.565217391,0.50877193,0.6,0.14,0.81,0.481481481,0,0.705882353,0.547169811,10,0.844444444,0.114285714
11/1/2017 2:00,13,8,0,7.1,3,81,0,0,3:35 pm,2:57 am,6:16 am,4:36 pm,0.468085106,0.579710145,0.50877193,0.615384615,0.12,0.77,0.481481481,0,0.705882353,0.547169811,10,0.830555556,0.085714286
11/1/2017 3:00,13,8,0,7.1,3,81,0,0,3:35 pm,2:57 am,6:16 am,4:36 pm,0.468085106,0.579710145,0.50877193,0.615384615,0.09,0.73,0.481481481,0,0.720588235,0.547169811,10,0.816666667,0.071428571
11/1/2017 4:00,13,8,0,7.1,3,81,0,0,3:35 pm,2:57 am,6:16 am,4:36 pm,0.468085106,0.579710145,0.50877193,0.615384615,0.07,0.82,0.49382716,0,0.720588235,0.547169811,10,0.833333333,0.057142857
11/1/2017 5:00,13,8,0,7.1,3,81,0,0,3:35 pm,2:57 am,6:16 am,4:36 pm,0.468085106,0.579710145,0.50877193,0.615384615,0.06,0.91,0.50617284,0,0.735294118,0.547169811,10,0.847222222,0.042857143
11/1/2017 6:00,13,8,0,7.1,3,81,0,0,3:35 pm,2:57 am,6:16 am,4:36 pm,0.468085106,0.594202899,0.50877193,0.630769231,0.04,1,0.50617284,0,0.75,0.547169811,10,0.863888889,0.042857143
11/1/2017 7:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.489361702,0.608695652,0.526315789,0.646153846,0.05,0.73,0.456790123,0,0.75,0.566037736,10,0.686111111,0.057142857
11/1/2017 8:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.489361702,0.623188406,0.543859649,0.661538462,0.07,0.47,0.407407407,0,0.764705882,0.58490566,10,0.511111111,0.085714286
11/1/2017 9:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.489361702,0.637681159,0.561403509,0.676923077,0.08,0.2,0.358024691,0,0.764705882,0.603773585,10,0.333333333,0.1
11/1/2017 10:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.510638298,0.637681159,0.578947368,0.676923077,0.08,0.29,0.382716049,0,0.764705882,0.622641509,10,0.333333333,0.1
11/1/2017 11:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.531914894,0.652173913,0.596491228,0.692307692,0.08,0.39,0.395061728,0,0.75,0.641509434,10,0.333333333,0.1
11/1/2017 12:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.553191489,0.652173913,0.596491228,0.692307692,0.09,0.48,0.407407407,0,0.75,0.641509434,10,0.336111111,0.1
11/1/2017 13:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.574468085,0.652173913,0.596491228,0.692307692,0.11,0.53,0.469135802,0,0.75,0.641509434,10,0.352777778,0.114285714
11/1/2017 14:00,13,8,0,7.1,3,81,0,1,3:35 pm,2:57 am,6:16 am,4:36 pm,0.574468085,0.652173913,0.596491228,0.692307692,0.13,0.59,0.530864198,0,0.75,0.641509434,10,0.372222222,0.128571429
